BUYER_STATE,BUYER_COUNTY,YEAR,MME
MS,PONTOTOC,2012,8751.107827500173
MS,PRENTISS,2006,3722.3469888624945
MS,PRENTISS,2007,4630.5281477250155
MS,PRENTISS,2008,4705.372027500029
MS,PRENTISS,2009,5299.122915000081
MS,PRENTISS,2010,6209.625108862628
MS,PRENTISS,2011,7757.564962500212
MS,PRENTISS,2012,8335.373992500232
MS,QUITMAN,2006,838.421540000003
MS,QUITMAN,2007,850.7778827250035
MS,QUITMAN,2008,886.2597750000034
MS,QUITMAN,2009,960.9939375000047
MS,QUITMAN,2010,928.7188875000041
MS,QUITMAN,2011,858.4893413625027
MS,QUITMAN,2012,851.118836587502
MS,RANKIN,2006,27163.57641821429
MS,RANKIN,2007,33983.30813087718
MS,RANKIN,2008,38398.17454088999
MS,RANKIN,2009,40588.088728840456
MS,RANKIN,2010,45131.033396553445
MS,RANKIN,2011,51047.61500441663
MS,RANKIN,2012,54570.07973010422
MS,SCOTT,2006,4318.293060000005
MS,SCOTT,2007,4897.4756125000395
MS,SCOTT,2008,5824.541192500109
MS,SCOTT,2009,5940.31026000008
MS,SCOTT,2010,6275.856843862573
MS,SCOTT,2011,6967.344682500069
MS,SCOTT,2012,7531.697227500103
MS,SHARKEY,2006,374.92223999999845
MS,SHARKEY,2007,430.8100238624981
MS,SHARKEY,2008,532.8586163624974
MS,SHARKEY,2009,505.180049999996
MS,SHARKEY,2010,955.229325000002
MS,SHARKEY,2011,1150.6888499999998
MS,SHARKEY,2012,1298.1628499999954
MS,SIMPSON,2006,7619.985705450139
MS,SIMPSON,2007,8887.569756762658
MS,SIMPSON,2008,10393.547456437658
MS,SIMPSON,2009,11010.848218612671
MS,SIMPSON,2010,12018.020232937663
MS,SIMPSON,2011,14881.308440437717
MS,SIMPSON,2012,15861.395581237737
MS,SMITH,2006,868.2201750000017
MS,SMITH,2007,859.1562827250023
MS,SMITH,2008,1047.813450000003
MS,SMITH,2009,1309.831087500005
MS,SMITH,2010,1561.6777990875041
MS,SMITH,2011,1764.2779088625052
MS,SMITH,2012,2017.979220225007
MS,STONE,2006,6123.326112537572
MS,STONE,2007,6891.690202862627
MS,STONE,2008,7873.126305500119
MS,STONE,2009,11056.037347500222
MS,STONE,2010,10671.23116500021
MS,STONE,2011,11299.865013862785
MS,STONE,2012,11834.859352725201
MS,SUNFLOWER,2006,2373.9027000000065
MS,SUNFLOWER,2007,2954.604327500004
MS,SUNFLOWER,2008,3455.523037500005
MS,SUNFLOWER,2009,3264.9664209000102
MS,SUNFLOWER,2010,3926.4060038625153
MS,SUNFLOWER,2011,4222.186282500028
MS,SUNFLOWER,2012,4307.071788862539
MS,TALLAHATCHIE,2006,913.2652345875048
MS,TALLAHATCHIE,2007,999.0850922250052
MS,TALLAHATCHIE,2008,1102.2535763625053
MS,TALLAHATCHIE,2009,1310.8592475000064
MS,TALLAHATCHIE,2010,1610.484240000007
MS,TALLAHATCHIE,2011,1408.9965188625092
MS,TALLAHATCHIE,2012,1486.1967452250049
MS,TATE,2006,4981.461126362545
MS,TATE,2007,5875.374586862603
MS,TATE,2008,7579.680394225128
MS,TATE,2009,8563.430940000208
MS,TATE,2010,9708.925095675238
MS,TATE,2011,10950.796710450339
MS,TATE,2012,11516.088004762916
MS,TIPPAH,2006,4854.163967500003
MS,TIPPAH,2007,6103.940492500058
MS,TIPPAH,2008,5918.968190000053
MS,TIPPAH,2009,6308.230590000025
MS,TIPPAH,2010,6963.876765000075
MS,TIPPAH,2011,8090.467631362642
MS,TIPPAH,2012,8831.943288862649
MS,TISHOMINGO,2006,9379.385823500086
MS,TISHOMINGO,2007,9302.616673362616
MS,TISHOMINGO,2008,9734.672390862574
MS,TISHOMINGO,2009,11021.161860000146
MS,TISHOMINGO,2010,12181.078428862736
MS,TISHOMINGO,2011,14173.840552500307
MS,TISHOMINGO,2012,15322.306860000246
MS,TUNICA,2006,928.1761499999992
MS,TUNICA,2007,921.5452844999996
MS,TUNICA,2008,1093.5527875000012
MS,TUNICA,2009,1180.3136250000025
MS,TUNICA,2010,1409.3560500000049
MS,TUNICA,2011,1248.1127327250022
MS,TUNICA,2012,1262.6129065875014
MS,UNION,2006,7703.556005000117
MS,UNION,2007,8687.366410077655
MS,UNION,2008,8112.327547500139
MS,UNION,2009,7280.66880000011
MS,UNION,2010,7885.410693862673
MS,UNION,2011,8507.304285000222
MS,UNION,2012,8586.934766587727
MS,WALTHALL,2006,3348.8640113625192
MS,WALTHALL,2007,3930.9062488499994
MS,WALTHALL,2008,4365.201879075016
MS,WALTHALL,2009,4523.939525212512
MS,WALTHALL,2010,4663.19096362503
MS,WALTHALL,2011,5122.017382500033
MS,WALTHALL,2012,4880.071852500031
MS,WARREN,2006,10282.369854587676
MS,WARREN,2007,11848.880433350245
MS,WARREN,2008,12092.450579987726
MS,WARREN,2009,13489.602578400327
MS,WARREN,2010,16109.565199537865
MS,WARREN,2011,18974.770853625338
MS,WARREN,2012,19718.16206658791
MS,WASHINGTON,2006,7133.021258862597
MS,WASHINGTON,2007,7927.98952250015
MS,WASHINGTON,2008,8587.950525225157
MS,WASHINGTON,2009,9517.976861362746
MS,WASHINGTON,2010,9776.871037500277
MS,WASHINGTON,2011,11233.961122500526
MS,WASHINGTON,2012,12543.761381363096
MS,WAYNE,2006,8082.648220000099
MS,WAYNE,2007,9620.909637500103
MS,WAYNE,2008,11141.534506175143
MS,WAYNE,2009,17565.861960000195
MS,WAYNE,2010,19363.427081362635
MS,WAYNE,2011,19828.650011587593
MS,WAYNE,2012,15167.294702250105
MS,WEBSTER,2006,2705.8906274999913
MS,WEBSTER,2007,2723.34193499999
MS,WEBSTER,2008,3186.676642499995
MS,WEBSTER,2009,3105.8482425000075
MS,WEBSTER,2010,3440.6692650000214
MS,WEBSTER,2011,3563.1259125000206
MS,WEBSTER,2012,3595.4498288625227
MS,WILKINSON,2006,2523.967762499985
MS,WILKINSON,2007,2369.507624999987
MS,WILKINSON,2008,2472.353992499982
MS,WILKINSON,2009,2732.270144999978
MS,WILKINSON,2010,2771.1794324999796
MS,WILKINSON,2011,3267.045551587474
MS,WILKINSON,2012,3746.1415913624774
MS,WINSTON,2006,2393.971002500003
MS,WINSTON,2007,2853.9048374999893
MS,WINSTON,2008,2998.1597625000018
MS,WINSTON,2009,3481.6580775000048
MS,WINSTON,2010,3893.6756063625003
MS,WINSTON,2011,4493.293312500037
MS,WINSTON,2012,4586.105648850053
MS,YALOBUSHA,2006,1316.9603624999997
MS,YALOBUSHA,2007,1369.8352245000012
MS,YALOBUSHA,2008,1371.4821375000006
MS,YALOBUSHA,2009,1612.519837500002
MS,YALOBUSHA,2010,1584.671062500003
MS,YALOBUSHA,2011,1732.9212000000005
MS,YALOBUSHA,2012,2004.0544499999976
MS,YAZOO,2006,3320.430750000013
MS,YAZOO,2007,3313.749356000015
MS,YAZOO,2008,3159.7098165875177
MS,YAZOO,2009,3839.5122825000294
MS,YAZOO,2010,4156.758142500029
MS,YAZOO,2011,5148.821355000045
MS,YAZOO,2012,5937.54318000005
SC,ABBEVILLE,2006,3136.21538936251
SC,ABBEVILLE,2007,3228.788996862507
SC,ABBEVILLE,2008,3070.379709262506
SC,ABBEVILLE,2009,3827.607064987507
SC,ABBEVILLE,2010,4657.525812487521
SC,ABBEVILLE,2011,4833.266017500018
SC,ABBEVILLE,2012,4835.180167500024
SC,AIKEN,2006,28106.759579351314
SC,AIKEN,2007,35225.810751302066
SC,AIKEN,2008,40748.31945932763
SC,AIKEN,2009,47083.04550720228
SC,AIKEN,2010,55427.03326560198
SC,AIKEN,2011,63048.09323917692
SC,AIKEN,2012,70083.2239414151
SC,ALLENDALE,2006,1251.1885455000024
SC,ALLENDALE,2007,1507.983363000001
SC,ALLENDALE,2008,3375.1215974999973
SC,ALLENDALE,2009,2153.477940000004
SC,ALLENDALE,2010,2126.6238825000014
SC,ALLENDALE,2011,2680.2835949999994
SC,ALLENDALE,2012,2997.6994650000015
SC,ANDERSON,2006,58870.65556622831
SC,ANDERSON,2007,61807.15778109088
SC,ANDERSON,2008,66875.66893336596
SC,ANDERSON,2009,76478.61848475435
SC,ANDERSON,2010,80556.28556059173
SC,ANDERSON,2011,85944.75086250485
SC,ANDERSON,2012,89378.30708816797
SC,BAMBERG,2006,2997.5212455000055
SC,BAMBERG,2007,3007.954390500008
SC,BAMBERG,2008,3661.9709400000065
SC,BAMBERG,2009,4813.055891362516
SC,BAMBERG,2010,4545.679211362519
SC,BAMBERG,2011,4613.26742250003
SC,BAMBERG,2012,5189.053995000027
SC,BARNWELL,2006,6603.793173500088
SC,BARNWELL,2007,8135.065697950109
SC,BARNWELL,2008,9828.988203862655
SC,BARNWELL,2009,11217.530516250124
SC,BARNWELL,2010,12222.07385250016
SC,BARNWELL,2011,11894.181986362684
SC,BARNWELL,2012,11429.600685225103
SC,BEAUFORT,2006,27947.029025801447
SC,BEAUFORT,2007,29989.754073314227
SC,BEAUFORT,2008,32565.457910589204
SC,BEAUFORT,2009,35096.441224088965
SC,BEAUFORT,2010,37106.947811363614
SC,BEAUFORT,2011,38085.59478022616
SC,BEAUFORT,2012,39764.573816363634
SC,BERKELEY,2006,23107.337092813414
SC,BERKELEY,2007,27622.94850011359
SC,BERKELEY,2008,34044.693043613814
SC,BERKELEY,2009,40068.84210408846
SC,BERKELEY,2010,45691.9936847635
SC,BERKELEY,2011,52168.044624076116
SC,BERKELEY,2012,58496.54755522626
SC,CALHOUN,2006,3143.718352499999
SC,CALHOUN,2007,2898.0512085000023
SC,CALHOUN,2008,2848.881169500005
SC,CALHOUN,2009,3089.5768500000045
SC,CALHOUN,2010,2641.6909875000047
SC,CALHOUN,2011,2326.2141377250036
SC,CALHOUN,2012,2352.6615225000055
SC,CHARLESTON,2006,160034.48033621671
SC,CHARLESTON,2007,210287.0044132709
SC,CHARLESTON,2008,269832.5634108965
SC,CHARLESTON,2009,512189.96288061194
SC,CHARLESTON,2010,559474.1053487343
SC,CHARLESTON,2011,616160.5124615583
SC,CHARLESTON,2012,689301.3106653445
SC,CHEROKEE,2006,20847.822622362764
SC,CHEROKEE,2007,22473.787524225074
SC,CHEROKEE,2008,23867.664060087638
SC,CHEROKEE,2009,26424.10660500013
SC,CHEROKEE,2010,28122.1927013627
SC,CHEROKEE,2011,29962.15595295015
SC,CHEROKEE,2012,31774.22790408774
SC,CHESTER,2006,4339.931184499995
SC,CHESTER,2007,4890.905522000028
SC,CHESTER,2008,5375.2549040000495
SC,CHESTER,2009,6718.5727052250795
SC,CHESTER,2010,9241.040407725144
SC,CHESTER,2011,9584.30065931264
SC,CHESTER,2012,11228.664288862567
SC,CHESTERFIELD,2006,14244.126809037656
SC,CHESTERFIELD,2007,17213.987742450194
SC,CHESTERFIELD,2008,18504.932803725245
SC,CHESTERFIELD,2009,20011.93945500014
SC,CHESTERFIELD,2010,21323.613705000065
SC,CHESTERFIELD,2011,21837.543735000127
SC,CHESTERFIELD,2012,23339.88620250002
SC,CLARENDON,2006,9230.545117000116
SC,CLARENDON,2007,10086.81674300021
SC,CLARENDON,2008,14366.177712862853
SC,CLARENDON,2009,12147.23124431273
SC,CLARENDON,2010,12598.898348175291
SC,CLARENDON,2011,12430.664775000321
SC,CLARENDON,2012,12880.54134045025
SC,COLLETON,2006,8880.476560000072
SC,COLLETON,2007,9737.60856700009
SC,COLLETON,2008,10546.224841587626
SC,COLLETON,2009,12206.942022037612
SC,COLLETON,2010,14553.932340450103
SC,COLLETON,2011,17302.11375090018
SC,COLLETON,2012,19701.09369907522
SC,DARLINGTON,2006,31712.9870617254
SC,DARLINGTON,2007,37543.22956248833
SC,DARLINGTON,2008,39847.38988695097
SC,DARLINGTON,2009,43937.908920450915
SC,DARLINGTON,2010,50104.28176500096
SC,DARLINGTON,2011,57908.02648908879
SC,DARLINGTON,2012,66958.46295386365
SC,DILLON,2006,11355.094867725084
SC,DILLON,2007,12688.710604350095
SC,DILLON,2008,12953.123726400103
SC,DILLON,2009,14556.043313625065
SC,DILLON,2010,16916.427371812617
SC,DILLON,2011,18725.757822487663
SC,DILLON,2012,19834.525466587806
SC,DORCHESTER,2006,28858.63737850112
SC,DORCHESTER,2007,35072.83333136396
SC,DORCHESTER,2008,39241.87640600135
SC,DORCHESTER,2009,47121.05616795117
SC,DORCHESTER,2010,51205.21119408863
SC,DORCHESTER,2011,56698.32370522639
SC,DORCHESTER,2012,66574.13502885177
SC,EDGEFIELD,2006,874.5211875000024
SC,EDGEFIELD,2007,1012.1211780000011
SC,EDGEFIELD,2008,1317.8890965000019
SC,EDGEFIELD,2009,1609.6183499999988
SC,EDGEFIELD,2010,2145.1854750000025
SC,EDGEFIELD,2011,2696.5326000000073
SC,EDGEFIELD,2012,2944.5502500000102
SC,FAIRFIELD,2006,2828.5350339999973
SC,FAIRFIELD,2007,3135.001744500004
SC,FAIRFIELD,2008,3587.7211064999983
SC,FAIRFIELD,2009,4236.652087500004
SC,FAIRFIELD,2010,4455.976087500015
SC,FAIRFIELD,2011,4683.5086770375265
SC,FAIRFIELD,2012,5235.139935225027
SC,FLORENCE,2006,62992.0475888904
SC,FLORENCE,2007,65688.84666609079
SC,FLORENCE,2008,69254.64814546591
SC,FLORENCE,2009,78652.69221067897
SC,FLORENCE,2010,83704.59045772978
SC,FLORENCE,2011,92937.56151431856
SC,FLORENCE,2012,103133.45753726784
SC,GEORGETOWN,2006,20454.93121600052
SC,GEORGETOWN,2007,24332.129979500693
SC,GEORGETOWN,2008,26699.346687363246
SC,GEORGETOWN,2009,29714.519475000772
SC,GEORGETOWN,2010,33359.62978500065
SC,GEORGETOWN,2011,35528.12285250081
SC,GEORGETOWN,2012,38794.011382500656
SC,GREENVILLE,2006,170978.88510505864
SC,GREENVILLE,2007,184858.63257876132
SC,GREENVILLE,2008,193324.0636398101
SC,GREENVILLE,2009,233849.91560562342
SC,GREENVILLE,2010,270902.8673491075
SC,GREENVILLE,2011,292083.8185590006
SC,GREENVILLE,2012,281677.84643658984
SC,GREENWOOD,2006,17714.553995400525
SC,GREENWOOD,2007,20490.74759995063
SC,GREENWOOD,2008,22463.917720813333
SC,GREENWOOD,2009,26707.452667500744
SC,GREENWOOD,2010,27224.020627725764
SC,GREENWOOD,2011,29199.44497136333
SC,GREENWOOD,2012,30461.344553851
SC,HAMPTON,2006,4365.575475000002
SC,HAMPTON,2007,4762.133191000023
SC,HAMPTON,2008,5467.2202600000355
SC,HAMPTON,2009,5968.318402500031
SC,HAMPTON,2010,6882.960322500064
SC,HAMPTON,2011,6591.982072500067
SC,HAMPTON,2012,6941.041252500052
SC,HORRY,2006,109992.04757384454
SC,HORRY,2007,125516.47700939735
SC,HORRY,2008,140777.2481746612
SC,HORRY,2009,168121.36947863697
SC,HORRY,2010,185604.01991772422
SC,HORRY,2011,192567.00495113697
SC,HORRY,2012,210963.84576065122
SC,JASPER,2006,3177.561579499984
SC,JASPER,2007,3998.836356499965
SC,JASPER,2008,3963.1476449999786
SC,JASPER,2009,4388.1073649999935
SC,JASPER,2010,5481.29520000004
SC,JASPER,2011,4995.552540000032
SC,JASPER,2012,5622.919260000068
SC,KERSHAW,2006,7119.743481000155
SC,KERSHAW,2007,8533.560495500195
SC,KERSHAW,2008,9850.368772587786
SC,KERSHAW,2009,11179.169328900305
SC,KERSHAW,2010,13208.262289312866
SC,KERSHAW,2011,17008.649055450307
SC,KERSHAW,2012,19459.49588681276
SC,LANCASTER,2006,13009.053286588041
SC,LANCASTER,2007,16289.542470813181
SC,LANCASTER,2008,19565.826813088526
SC,LANCASTER,2009,24311.74333136364
SC,LANCASTER,2010,27915.660453863715
SC,LANCASTER,2011,27357.370968863754
SC,LANCASTER,2012,30217.570417500956
SC,LAURENS,2006,19852.609346950263
SC,LAURENS,2007,20103.190660437725
SC,LAURENS,2008,21665.658542937697
SC,LAURENS,2009,23142.22255383771
SC,LAURENS,2010,29476.84105293748
SC,LAURENS,2011,25688.469439762554
SC,LAURENS,2012,27785.834824987433
SC,LEE,2006,2789.509610500003
SC,LEE,2007,3378.8775905000048
SC,LEE,2008,3463.29002317501
SC,LEE,2009,3559.3161750000136
SC,LEE,2010,4108.354057725015
SC,LEE,2011,4089.197505900022
SC,LEE,2012,4513.549556812521
SC,LEXINGTON,2006,42782.2357820287
SC,LEXINGTON,2007,50201.22094294195
SC,LEXINGTON,2008,53800.18321917898
SC,LEXINGTON,2009,62507.82275659158
SC,LEXINGTON,2010,71635.67082840532
SC,LEXINGTON,2011,87297.88064749363
SC,LEXINGTON,2012,103146.22034021863
SC,MARION,2006,9408.903998362588
SC,MARION,2007,9964.987515000152
SC,MARION,2008,10709.613206000127
SC,MARION,2009,12469.811415000182
SC,MARION,2010,13003.73062500015
SC,MARION,2011,17111.504944537708
SC,MARION,2012,20638.69509408775
SC,MARLBORO,2006,7514.207664000034
SC,MARLBORO,2007,9656.042758000047
SC,MARLBORO,2008,10426.168831500047
SC,MARLBORO,2009,11245.80916586256
SC,MARLBORO,2010,12734.443190362528
SC,MARLBORO,2011,14338.32675386256
SC,MARLBORO,2012,14564.254630500038
SC,MCCORMICK,2006,596.8604699999997
SC,MCCORMICK,2007,589.0775399999998
SC,MCCORMICK,2008,647.5324049999992
SC,MCCORMICK,2009,776.0746124999994
SC,MCCORMICK,2010,954.8242500000017
SC,MCCORMICK,2011,1189.2686325000022
SC,MCCORMICK,2012,1364.6838075000023
SC,NEWBERRY,2006,4739.850777000022
SC,NEWBERRY,2007,6151.949466500041
SC,NEWBERRY,2008,7100.161433000074
SC,NEWBERRY,2009,8393.926683862583
SC,NEWBERRY,2010,9509.77803386261
SC,NEWBERRY,2011,10890.070218862576
SC,NEWBERRY,2012,11458.420173862596
SC,OCONEE,2006,37000.08193458824
SC,OCONEE,2007,40377.62091766295
SC,OCONEE,2008,43739.52714845033
SC,OCONEE,2009,50823.2021486253
SC,OCONEE,2010,58142.295050024964
SC,OCONEE,2011,58510.85986953737
SC,OCONEE,2012,60204.82278090008
SC,ORANGEBURG,2006,22353.442803225633
SC,ORANGEBURG,2007,24098.801496400785
SC,ORANGEBURG,2008,26707.121126175916
SC,ORANGEBURG,2009,28680.033007501013
SC,ORANGEBURG,2010,30787.60628636328
SC,ORANGEBURG,2011,30876.494966363258
SC,ORANGEBURG,2012,33246.58091726312
SC,PICKENS,2006,34773.88513331362
SC,PICKENS,2007,40924.32382685144
SC,PICKENS,2008,44509.816590101604
SC,PICKENS,2009,56189.717950201426
SC,PICKENS,2010,63833.60366107611
SC,PICKENS,2011,69852.29026518854
SC,PICKENS,2012,70694.60283090132
SC,RICHLAND,2006,43270.16457665367
SC,RICHLAND,2007,52035.753071542
SC,RICHLAND,2008,60292.186626080154
SC,RICHLAND,2009,66408.3903210803
SC,RICHLAND,2010,75351.2907429055
SC,RICHLAND,2011,88014.74190132014
SC,RICHLAND,2012,93646.13811717056
SC,SALUDA,2006,1208.9584680000014
SC,SALUDA,2007,1434.3200055000025
SC,SALUDA,2008,1571.300077999999
SC,SALUDA,2009,1806.8240550000012
SC,SALUDA,2010,1676.7518400000054
SC,SALUDA,2011,1935.4573575000065
SC,SALUDA,2012,2755.254135450015
SC,SPARTANBURG,2006,119718.4159847618
SC,SPARTANBURG,2007,121761.96720627618
SC,SPARTANBURG,2008,129662.94465160296
SC,SPARTANBURG,2009,145677.6211251888
SC,SPARTANBURG,2010,166763.04475475254
SC,SPARTANBURG,2011,180812.4313467929
SC,SPARTANBURG,2012,185512.70349294308
SC,SUMTER,2006,11583.25110017522
SC,SUMTER,2007,14691.711957087764
SC,SUMTER,2008,16369.887674000423
SC,SUMTER,2009,17944.262508862954
SC,SUMTER,2010,19639.197022500583
SC,SUMTER,2011,22424.57430750076
SC,SUMTER,2012,26060.17126522579
SC,UNION,2006,9284.76684600015
SC,UNION,2007,10503.297852500149
SC,UNION,2008,11860.31046158766
SC,UNION,2009,13193.126403862625
SC,UNION,2010,14638.34872136264
SC,UNION,2011,15319.083693862714
SC,UNION,2012,16326.811102500247
SC,WILLIAMSBURG,2006,5731.818802862543
SC,WILLIAMSBURG,2007,5909.8946935000595
SC,WILLIAMSBURG,2008,6356.472369000067
SC,WILLIAMSBURG,2009,7717.1593990876
SC,WILLIAMSBURG,2010,7855.760212500088
SC,WILLIAMSBURG,2011,9585.502920225139
SC,WILLIAMSBURG,2012,8618.199240000089
SC,YORK,2006,26753.481688364187
SC,YORK,2007,31440.219780864576
SC,YORK,2008,33288.98112608974
SC,YORK,2009,39441.012818177085
SC,YORK,2010,52095.17225021533
SC,YORK,2011,52965.03907159031
SC,YORK,2012,56444.171406115274
