BUYER_STATE,BUYER_COUNTY,MONTH,MME
CA,CONTRA COSTA,6,167683.1699999962
CA,CONTRA COSTA,7,166353.26999999586
CA,CONTRA COSTA,8,169657.12999999605
CA,CONTRA COSTA,9,166118.91999999777
CA,CONTRA COSTA,10,175371.7499999953
CA,CONTRA COSTA,11,167141.49999999607
CA,CONTRA COSTA,12,176988.10999999344
CA,DEL NORTE,1,9817.710000000061
CA,DEL NORTE,2,9094.490000000014
CA,DEL NORTE,3,11182.120000000066
CA,DEL NORTE,4,9887.050000000074
CA,DEL NORTE,5,10674.030000000057
CA,DEL NORTE,6,10561.930000000058
CA,DEL NORTE,7,10364.190000000057
CA,DEL NORTE,8,10856.240000000063
CA,DEL NORTE,9,10350.01000000004
CA,DEL NORTE,10,10566.760000000055
CA,DEL NORTE,11,10623.950000000073
CA,DEL NORTE,12,10838.160000000053
CA,EL DORADO,1,41508.439999999464
CA,EL DORADO,2,38775.1799999994
CA,EL DORADO,3,42947.28999999931
CA,EL DORADO,4,41908.04999999951
CA,EL DORADO,5,41474.38999999955
CA,EL DORADO,6,42587.009999999565
CA,EL DORADO,7,44219.67999999934
CA,EL DORADO,8,43600.71999999914
CA,EL DORADO,9,41080.21999999923
CA,EL DORADO,10,44751.529999999126
CA,EL DORADO,11,42393.08999999929
CA,EL DORADO,12,46573.219999999186
CA,FRESNO,1,147869.4899999998
CA,FRESNO,2,144988.30999999892
CA,FRESNO,3,163925.0599999962
CA,FRESNO,4,152386.7399999995
CA,FRESNO,5,160328.96999999814
CA,FRESNO,6,162942.23999999685
CA,FRESNO,7,165593.659999996
CA,FRESNO,8,165308.0499999967
CA,FRESNO,9,157989.27999999895
CA,FRESNO,10,167281.54999999562
CA,FRESNO,11,162635.38999999702
CA,FRESNO,12,167596.4199999962
CA,GLENN,1,6925.100000000007
CA,GLENN,2,6503.8300000000145
CA,GLENN,3,7364.470000000013
CA,GLENN,4,7089.630000000008
CA,GLENN,5,7367.4800000000005
CA,GLENN,6,7235.820000000013
CA,GLENN,7,7238.510000000012
CA,GLENN,8,7284.899999999998
CA,GLENN,9,6883.440000000014
CA,GLENN,10,7404.9800000000105
CA,GLENN,11,7036.670000000015
CA,GLENN,12,8240.40000000002
CA,HUMBOLDT,1,53169.39999999893
CA,HUMBOLDT,2,52202.759999999034
CA,HUMBOLDT,3,57716.92999999884
CA,HUMBOLDT,4,53655.719999998764
CA,HUMBOLDT,5,54460.48999999866
CA,HUMBOLDT,6,56808.289999998764
CA,HUMBOLDT,7,57556.489999998426
CA,HUMBOLDT,8,57012.179999998785
CA,HUMBOLDT,9,54064.71999999848
CA,HUMBOLDT,10,58446.14999999873
CA,HUMBOLDT,11,54945.95999999891
CA,HUMBOLDT,12,58735.36999999868
CA,IMPERIAL,1,14393.91000000038
CA,IMPERIAL,2,13294.480000000245
CA,IMPERIAL,3,16580.810000000423
CA,IMPERIAL,4,14778.250000000327
CA,IMPERIAL,5,14137.05000000034
CA,IMPERIAL,6,15948.320000000384
CA,IMPERIAL,7,14796.420000000333
CA,IMPERIAL,8,14418.34000000033
CA,IMPERIAL,9,15474.740000000327
CA,IMPERIAL,10,16137.790000000425
CA,IMPERIAL,11,15960.770000000357
CA,IMPERIAL,12,16668.490000000387
CA,INYO,1,3825.9000000000296
CA,INYO,2,3370.060000000017
CA,INYO,3,4189.580000000037
CA,INYO,4,3800.5700000000256
CA,INYO,5,3918.2200000000257
CA,INYO,6,3990.1000000000286
CA,INYO,7,4279.200000000021
CA,INYO,8,3710.530000000025
CA,INYO,9,3891.8200000000315
CA,INYO,10,4335.580000000035
CA,INYO,11,3998.4100000000294
CA,INYO,12,4139.330000000029
CA,KERN,1,115574.97000000149
CA,KERN,2,110969.39000000009
CA,KERN,3,128499.24000000143
CA,KERN,4,119344.01000000158
CA,KERN,5,120712.40000000104
CA,KERN,6,125519.75000000103
CA,KERN,7,126408.18000000123
CA,KERN,8,120885.1400000008
CA,KERN,9,121919.74000000095
CA,KERN,10,132062.5400000014
CA,KERN,11,123905.28000000131
CA,KERN,12,132532.01000000213
CA,KINGS,1,16673.98000000042
CA,KINGS,2,16414.37000000043
CA,KINGS,3,18643.040000000336
CA,KINGS,4,17685.880000000394
CA,KINGS,5,17961.80000000035
CA,KINGS,6,18334.42000000028
CA,KINGS,7,19279.980000000265
CA,KINGS,8,19160.71000000031
CA,KINGS,9,17857.61000000041
CA,KINGS,10,19590.910000000255
CA,KINGS,11,18453.250000000317
CA,KINGS,12,20170.14000000018
CA,LAKE,1,38401.92999999947
CA,LAKE,2,38203.84999999958
CA,LAKE,3,40292.02999999951
CA,LAKE,4,37393.42999999952
CA,LAKE,5,38737.51999999944
CA,LAKE,6,42477.35999999956
CA,LAKE,7,38425.05999999961
CA,LAKE,8,42398.019999999546
CA,LAKE,9,39069.43999999969
CA,LAKE,10,38812.329999999485
CA,LAKE,11,40802.779999999584
CA,LAKE,12,42027.31999999956
CA,LASSEN,1,15678.220000000147
CA,LASSEN,2,15079.640000000118
CA,LASSEN,3,18207.770000000106
CA,LASSEN,4,16045.640000000132
CA,LASSEN,5,16737.77000000012
CA,LASSEN,6,17827.120000000075
CA,LASSEN,7,17579.13000000013
CA,LASSEN,8,17187.71000000014
CA,LASSEN,9,17326.6000000001
CA,LASSEN,10,17715.71000000007
CA,LASSEN,11,16812.340000000106
CA,LASSEN,12,17817.270000000088
CA,LOS ANGELES,1,934214.9200004109
CA,LOS ANGELES,2,895758.9000004048
CA,LOS ANGELES,3,1016002.1600004683
CA,LOS ANGELES,4,950829.1600004737
CA,LOS ANGELES,5,965168.6600004496
CA,LOS ANGELES,6,1013003.5800004634
CA,LOS ANGELES,7,985297.2000004511
CA,LOS ANGELES,8,973349.170000461
CA,LOS ANGELES,9,945943.2900004381
CA,LOS ANGELES,10,1017740.7400004365
CA,LOS ANGELES,11,960225.3100004394
CA,LOS ANGELES,12,1033701.9100004452
CA,MADERA,1,19374.840000000164
CA,MADERA,2,18094.04000000036
CA,MADERA,3,21978.700000000063
CA,MADERA,4,20042.96000000011
CA,MADERA,5,19661.42000000016
CA,MADERA,6,20782.82000000006
CA,MADERA,7,21038.190000000144
CA,MADERA,8,21265.950000000095
CA,MADERA,9,20458.750000000124
CA,MADERA,10,21522.580000000067
CA,MADERA,11,19501.820000000196
CA,MADERA,12,21788.24000000004
CA,MARIN,1,43868.54999999903
CA,MARIN,2,42567.15999999919
CA,MARIN,3,47380.99999999907
CA,MARIN,4,45585.33999999891
CA,MARIN,5,46450.08999999898
CA,MARIN,6,47452.699999999044
CA,MARIN,7,46064.24999999907
CA,MARIN,8,46742.76999999912
CA,MARIN,9,43324.06999999914
CA,MARIN,10,47516.95999999919
CA,MARIN,11,45365.95999999895
CA,MARIN,12,48373.859999998785
CA,MARIPOSA,1,2324.4000000000005
CA,MARIPOSA,2,2183.1200000000017
CA,MARIPOSA,3,2701.6600000000076
CA,MARIPOSA,4,2370.2300000000023
CA,MARIPOSA,5,2507.270000000004
CA,MARIPOSA,6,2536.4000000000033
CA,MARIPOSA,7,2726.4100000000058
CA,MARIPOSA,8,2721.470000000006
CA,MARIPOSA,9,2402.3600000000047
CA,MARIPOSA,10,2568.670000000006
CA,MARIPOSA,11,2556.590000000007
CA,MARIPOSA,12,2710.3500000000063
CA,MENDOCINO,1,30456.369999999515
CA,MENDOCINO,2,29444.179999999615
CA,MENDOCINO,3,31236.239999999485
CA,MENDOCINO,4,30545.209999999402
CA,MENDOCINO,5,32650.41999999939
CA,MENDOCINO,6,32638.709999999355
CA,MENDOCINO,7,32010.119999999402
CA,MENDOCINO,8,32230.069999999352
CA,MENDOCINO,9,30874.089999999404
CA,MENDOCINO,10,32108.23999999931
CA,MENDOCINO,11,30986.229999999436
CA,MENDOCINO,12,33442.41999999944
CA,MERCED,1,35071.69999999931
CA,MERCED,2,34300.21999999936
CA,MERCED,3,40518.379999999204
CA,MERCED,4,37223.04999999915
CA,MERCED,5,37168.00999999907
CA,MERCED,6,38149.609999999346
CA,MERCED,7,38792.01999999905
CA,MERCED,8,38710.169999998994
CA,MERCED,9,38155.71999999912
CA,MERCED,10,41761.74999999896
CA,MERCED,11,38725.64999999907
CA,MERCED,12,42236.309999998855
CA,MODOC,1,3169.2700000000027
CA,MODOC,2,2906.6800000000035
CA,MODOC,3,2498.4500000000003
CA,MODOC,4,2758.6199999999994
CA,MODOC,5,3082.1800000000057
CA,MODOC,6,2864.150000000008
CA,MODOC,7,3023.8800000000047
CA,MODOC,8,3023.9700000000066
CA,MODOC,9,3077.9700000000043
CA,MODOC,10,3007.3000000000106
CA,MODOC,11,2992.340000000007
CA,MODOC,12,3030.0000000000045
CA,MONO,1,992.35
CA,MONO,2,946.5600000000005
CA,MONO,3,1039.9999999999993
CA,MONO,4,901.1999999999999
CA,MONO,5,734.3499999999998
CA,MONO,6,845.4599999999998
CA,MONO,7,851.4300000000003
CA,MONO,8,923.7500000000007
CA,MONO,9,852.76
CA,MONO,10,768.0100000000001
CA,MONO,11,823.6700000000002
CA,MONO,12,1009.4999999999999
CA,MONTEREY,1,67874.58999999886
CA,MONTEREY,2,64027.39999999897
CA,MONTEREY,3,71353.47999999914
CA,MONTEREY,4,69708.91999999926
CA,MONTEREY,5,70193.68999999939
CA,MONTEREY,6,72356.76999999947
CA,MONTEREY,7,73476.75999999956
CA,MONTEREY,8,74445.0699999994
CA,MONTEREY,9,72272.54999999907
CA,MONTEREY,10,75763.53999999931
CA,MONTEREY,11,70969.88999999934
CA,MONTEREY,12,77114.8899999996
CA,NAPA,1,21250.249999999854
CA,NAPA,2,20863.499999999764
CA,NAPA,3,22474.92999999969
CA,NAPA,4,21923.989999999714
CA,NAPA,5,22497.729999999763
CA,NAPA,6,22897.559999999743
CA,NAPA,7,22767.549999999737
CA,NAPA,8,23709.49999999967
CA,NAPA,9,22333.269999999735
CA,NAPA,10,23394.169999999605
CA,NAPA,11,22132.50999999961
CA,NAPA,12,23050.99999999967
CA,NEVADA,1,33130.47999999946
CA,NEVADA,2,29563.41999999952
CA,NEVADA,3,33566.73999999944
CA,NEVADA,4,30794.749999999494
CA,NEVADA,5,31612.459999999388
CA,NEVADA,6,31412.7599999994
CA,NEVADA,7,32889.029999999395
CA,NEVADA,8,32610.43999999931
CA,NEVADA,9,31056.69999999952
CA,NEVADA,10,32903.11999999924
CA,NEVADA,11,30745.279999999428
CA,NEVADA,12,33589.559999999314
CA,ORANGE,1,376404.770000115
CA,ORANGE,2,365668.78000009776
CA,ORANGE,3,409850.75000015943
CA,ORANGE,4,389471.5500001313
CA,ORANGE,5,394021.51000013266
CA,ORANGE,6,418814.6500001601
CA,ORANGE,7,402236.560000144
CA,ORANGE,8,401739.63000014075
CA,ORANGE,9,387782.09000013047
CA,ORANGE,10,411363.2200001591
CA,ORANGE,11,397465.41000014474
CA,ORANGE,12,422258.2200001645
CA,PLACER,1,99420.96000000247
CA,PLACER,2,94907.05000000194
CA,PLACER,3,104388.46000000188
CA,PLACER,4,97759.68000000229
CA,PLACER,5,98565.8900000024
CA,PLACER,6,103978.48000000308
CA,PLACER,7,100747.07000000183
CA,PLACER,8,101992.46000000295
CA,PLACER,9,98253.13000000226
CA,PLACER,10,103016.9400000025
CA,PLACER,11,102827.97000000211
CA,PLACER,12,103896.02000000227
CA,PLUMAS,1,7631.059999999996
CA,PLUMAS,2,7775.420000000015
CA,PLUMAS,3,7975.410000000025
CA,PLUMAS,4,7368.330000000007
CA,PLUMAS,5,7447.910000000023
CA,PLUMAS,6,8028.290000000013
CA,PLUMAS,7,8202.409999999998
CA,PLUMAS,8,8082.960000000001
CA,PLUMAS,9,7369.8300000000245
CA,PLUMAS,10,8418.19000000001
CA,PLUMAS,11,7470.520000000012
CA,PLUMAS,12,7619.000000000004
CA,RIVERSIDE,1,274508.45999999245
CA,RIVERSIDE,2,269506.4799999845
CA,RIVERSIDE,3,305582.40000002267
CA,RIVERSIDE,4,283595.3899999981
CA,RIVERSIDE,5,289490.5300000046
CA,RIVERSIDE,6,296219.69000001636
CA,RIVERSIDE,7,291031.2900000103
CA,RIVERSIDE,8,286739.9000000031
CA,RIVERSIDE,9,289849.28000001
CA,RIVERSIDE,10,314108.5000000394
CA,RIVERSIDE,11,297079.32000002085
CA,RIVERSIDE,12,318022.5200000419
CA,SACRAMENTO,1,289354.73000000155
CA,SACRAMENTO,2,274861.2799999919
CA,SACRAMENTO,3,309181.0300000186
CA,SACRAMENTO,4,289791.0800000083
CA,SACRAMENTO,5,297395.6500000084
CA,SACRAMENTO,6,304939.9800000168
CA,SACRAMENTO,7,305277.1300000142
CA,SACRAMENTO,8,304782.11000001227
CA,SACRAMENTO,9,294306.39000000636
CA,SACRAMENTO,10,311342.6000000232
CA,SACRAMENTO,11,297791.7800000102
CA,SACRAMENTO,12,312830.2700000242
CA,SAN BENITO,1,7558.440000000015
CA,SAN BENITO,2,7674.210000000025
CA,SAN BENITO,3,7727.290000000005
CA,SAN BENITO,4,7834.200000000012
CA,SAN BENITO,5,7742.610000000035
CA,SAN BENITO,6,8486.790000000032
CA,SAN BENITO,7,8183.070000000007
CA,SAN BENITO,8,8572.460000000021
CA,SAN BENITO,9,7999.910000000007
CA,SAN BENITO,10,7610.690000000011
CA,SAN BENITO,11,8421.95000000002
CA,SAN BENITO,12,8149.690000000004
CA,SAN BERNARDINO,1,262376.2899999715
CA,SAN BERNARDINO,2,252434.8499999745
CA,SAN BERNARDINO,3,287969.17999999796
CA,SAN BERNARDINO,4,266630.47999997984
CA,SAN BERNARDINO,5,277636.2899999883
CA,SAN BERNARDINO,6,287593.8200000001
CA,SAN BERNARDINO,7,279144.78999998985
CA,SAN BERNARDINO,8,280628.59999999445
CA,SAN BERNARDINO,9,275316.5599999865
CA,SAN BERNARDINO,10,293025.2000000103
CA,SAN BERNARDINO,11,280436.48999999446
CA,SAN BERNARDINO,12,300906.8400000136
CA,SAN DIEGO,1,449741.64000016183
CA,SAN DIEGO,2,421640.2600001405
CA,SAN DIEGO,3,477003.93000019126
CA,SAN DIEGO,4,457589.9800001746
CA,SAN DIEGO,5,460505.44000017905
CA,SAN DIEGO,6,478816.2900001941
CA,SAN DIEGO,7,478499.63000019256
CA,SAN DIEGO,8,455936.91000017885
CA,SAN DIEGO,9,469246.86000018107
CA,SAN DIEGO,10,494618.13000021316
CA,SAN DIEGO,11,474990.1600001884
CA,SAN DIEGO,12,507277.44000022276
CA,SAN FRANCISCO,1,132366.32999999725
CA,SAN FRANCISCO,2,161395.84999999584
CA,SAN FRANCISCO,3,142072.0299999954
CA,SAN FRANCISCO,4,129747.79999999759
CA,SAN FRANCISCO,5,142323.4299999965
CA,SAN FRANCISCO,6,135653.42999999688
CA,SAN FRANCISCO,7,139123.8199999973
CA,SAN FRANCISCO,8,141846.18999999572
CA,SAN FRANCISCO,9,135437.90999999738
CA,SAN FRANCISCO,10,141952.4799999958
CA,SAN FRANCISCO,11,141031.22999999888
CA,SAN FRANCISCO,12,148574.62999999683
CA,SAN JOAQUIN,1,108340.55000000111
CA,SAN JOAQUIN,2,102582.41000000093
CA,SAN JOAQUIN,3,117906.9100000024
CA,SAN JOAQUIN,4,108812.04000000072
CA,SAN JOAQUIN,5,112198.17000000113
CA,SAN JOAQUIN,6,114685.31000000166
CA,SAN JOAQUIN,7,115218.55000000236
CA,SAN JOAQUIN,8,116636.39000000214
CA,SAN JOAQUIN,9,112382.90000000145
CA,SAN JOAQUIN,10,119838.73000000218
CA,SAN JOAQUIN,11,117875.32000000191
CA,SAN JOAQUIN,12,122580.43000000263
CA,SAN LUIS OBISPO,1,61497.019999999
CA,SAN LUIS OBISPO,2,58689.589999998825
CA,SAN LUIS OBISPO,3,64517.74999999847
CA,SAN LUIS OBISPO,4,62019.59999999877
CA,SAN LUIS OBISPO,5,64241.70999999828
CA,SAN LUIS OBISPO,6,64119.83999999872
CA,SAN LUIS OBISPO,7,65645.1399999986
CA,SAN LUIS OBISPO,8,63298.209999998835
CA,SAN LUIS OBISPO,9,64747.12999999858
CA,SAN LUIS OBISPO,10,67384.73999999846
CA,SAN LUIS OBISPO,11,65615.67999999873
CA,SAN LUIS OBISPO,12,67663.46999999898
CA,SAN MATEO,1,72590.9699999984
CA,SAN MATEO,2,73259.00999999781
CA,SAN MATEO,3,83184.95999999845
CA,SAN MATEO,4,77263.55999999862
CA,SAN MATEO,5,79908.81999999828
CA,SAN MATEO,6,81119.58999999856
CA,SAN MATEO,7,81122.14999999896
CA,SAN MATEO,8,83878.20999999803
CA,SAN MATEO,9,81764.48999999806
CA,SAN MATEO,10,85632.01999999858
CA,SAN MATEO,11,86862.85999999885
CA,SAN MATEO,12,87837.84999999855
CA,SANTA BARBARA,1,75546.55999999912
CA,SANTA BARBARA,2,77102.81999999902
CA,SANTA BARBARA,3,82882.83999999924
CA,SANTA BARBARA,4,75125.95999999827
CA,SANTA BARBARA,5,78200.7799999991
CA,SANTA BARBARA,6,83036.21999999936
CA,SANTA BARBARA,7,79817.06999999899
CA,SANTA BARBARA,8,78418.35999999917
CA,SANTA BARBARA,9,78264.60999999929
CA,SANTA BARBARA,10,82460.86999999995
CA,SANTA BARBARA,11,80062.4399999991
CA,SANTA BARBARA,12,84484.90999999942
CA,SANTA CLARA,1,121430.0799999966
CA,SANTA CLARA,2,118156.03999999595
CA,SANTA CLARA,3,132338.95999999595
CA,SANTA CLARA,4,127425.42999999656
CA,SANTA CLARA,5,129191.11999999717
CA,SANTA CLARA,6,129902.53999999641
CA,SANTA CLARA,7,132150.49999999625
CA,SANTA CLARA,8,133924.79999999586
CA,SANTA CLARA,9,128752.23999999705
CA,SANTA CLARA,10,137838.2999999959
CA,SANTA CLARA,11,132432.69999999725
CA,SANTA CLARA,12,138660.98999999664
CA,SANTA CRUZ,1,45201.74999999919
CA,SANTA CRUZ,2,43803.48999999897
CA,SANTA CRUZ,3,49836.179999998916
CA,SANTA CRUZ,4,45268.899999999056
CA,SANTA CRUZ,5,46149.749999999156
CA,SANTA CRUZ,6,48554.27999999896
CA,SANTA CRUZ,7,49608.81999999912
CA,SANTA CRUZ,8,49471.44999999901
CA,SANTA CRUZ,9,46423.3499999989
CA,SANTA CRUZ,10,51292.32999999875
CA,SANTA CRUZ,11,48371.019999998694
CA,SANTA CRUZ,12,51944.93999999917
CA,SHASTA,1,76271.76000000078
CA,SHASTA,2,73356.43000000039
CA,SHASTA,3,83067.76000000136
CA,SHASTA,4,76725.880000001
CA,SHASTA,5,78893.47000000162
CA,SHASTA,6,80404.28000000086
CA,SHASTA,7,81262.14000000105
CA,SHASTA,8,81600.46000000097
CA,SHASTA,9,78710.70000000075
CA,SHASTA,10,83463.8300000016
CA,SHASTA,11,79933.92000000122
CA,SHASTA,12,84680.11000000197
CA,SIERRA,1,436.3899999999992
CA,SIERRA,2,409.8699999999991
CA,SIERRA,3,458.25999999999937
CA,SIERRA,4,400.24999999999915
CA,SIERRA,5,434.02999999999895
CA,SIERRA,6,429.209999999999
CA,SIERRA,7,391.20999999999924
CA,SIERRA,8,403.3599999999994
CA,SIERRA,9,449.85999999999893
CA,SIERRA,10,474.3099999999991
CA,SIERRA,11,469.67999999999904
CA,SIERRA,12,458.91999999999894
CA,SISKIYOU,1,15548.080000000264
CA,SISKIYOU,2,14081.24000000019
CA,SISKIYOU,3,15885.750000000246
CA,SISKIYOU,4,14947.700000000244
CA,SISKIYOU,5,15553.180000000237
CA,SISKIYOU,6,16128.41000000019
CA,SISKIYOU,7,15782.010000000248
CA,SISKIYOU,8,16563.850000000173
CA,SISKIYOU,9,15064.130000000196
CA,SISKIYOU,10,17070.710000000236
CA,SISKIYOU,11,16724.25000000023
CA,SISKIYOU,12,16577.470000000216
CA,SOLANO,1,64609.329999999034
CA,SOLANO,2,64009.349999999016
CA,SOLANO,3,70699.47999999933
CA,SOLANO,4,68184.99999999923
CA,SOLANO,5,69294.89999999906
CA,SOLANO,6,70371.42999999953
CA,SOLANO,7,69659.82999999922
CA,SOLANO,8,72046.14999999931
CA,SOLANO,9,70475.54999999906
CA,SOLANO,10,72126.99999999898
CA,SOLANO,11,71116.39999999934
CA,SOLANO,12,76043.16000000048
CA,SONOMA,1,103757.02000000334
CA,SONOMA,2,101395.71000000299
CA,SONOMA,3,110957.23000000439
CA,SONOMA,4,103241.52000000361
CA,SONOMA,5,109027.93000000484
CA,SONOMA,6,110398.85000000425
CA,SONOMA,7,111849.95000000494
CA,SONOMA,8,110326.76000000443
CA,SONOMA,9,107346.28000000386
CA,SONOMA,10,114832.17000000447
CA,SONOMA,11,109152.74000000444
CA,SONOMA,12,115768.41000000537
CA,STANISLAUS,1,167477.63999999737
CA,STANISLAUS,2,156545.65999999893
CA,STANISLAUS,3,179669.15999999378
CA,STANISLAUS,4,166678.22999999812
CA,STANISLAUS,5,172904.69999999696
CA,STANISLAUS,6,169396.13999999707
CA,STANISLAUS,7,177033.3699999953
CA,STANISLAUS,8,175436.55999999723
CA,STANISLAUS,9,169702.35999999437
CA,STANISLAUS,10,177371.24999999598
CA,STANISLAUS,11,173318.33999999586
CA,STANISLAUS,12,185828.92999999414
CA,SUTTER,1,38616.80999999945
CA,SUTTER,2,36541.4899999993
CA,SUTTER,3,42614.37999999921
CA,SUTTER,4,40287.4799999996
CA,SUTTER,5,41252.31999999914
CA,SUTTER,6,40744.47999999951
CA,SUTTER,7,42019.1599999994
