BUYER_STATE,BUYER_COUNTY,YEAR/MONTH,MME,Year,FULL_STATES,Population,MME/CAP,PolicyState,Post
CA,AMADOR,20065,1773.3699999999976,2006,California,38353,0.05,False,False
CA,AMADOR,20066,1541.2599999999984,2006,California,38353,0.04,False,False
CA,AMADOR,20067,1556.1099999999976,2006,California,38353,0.04,False,False
CA,AMADOR,20068,1607.4699999999966,2006,California,38353,0.04,False,False
CA,AMADOR,20069,1684.909999999997,2006,California,38353,0.04,False,False
CA,AMADOR,20071,2000.8899999999985,2007,California,38756,0.05,False,False
CA,AMADOR,20072,1690.0699999999977,2007,California,38756,0.04,False,False
CA,AMADOR,20073,1876.179999999996,2007,California,38756,0.05,False,False
CA,AMADOR,20074,1748.9299999999973,2007,California,38756,0.05,False,False
CA,AMADOR,20075,1881.5399999999966,2007,California,38756,0.05,False,False
CA,AMADOR,20076,1649.3199999999968,2007,California,38756,0.04,False,False
CA,AMADOR,20077,1860.1599999999976,2007,California,38756,0.05,False,False
CA,AMADOR,20078,2372.1700000000005,2007,California,38756,0.06,False,False
CA,AMADOR,20079,1848.1599999999992,2007,California,38756,0.05,False,False
CA,AMADOR,20081,2228.129999999998,2008,California,38248,0.06,False,False
CA,AMADOR,20082,1558.5799999999986,2008,California,38248,0.04,False,False
CA,AMADOR,20083,1775.3699999999978,2008,California,38248,0.05,False,False
CA,AMADOR,20084,1765.299999999997,2008,California,38248,0.05,False,False
CA,AMADOR,20085,1865.9099999999976,2008,California,38248,0.05,False,False
CA,AMADOR,20086,1825.4899999999966,2008,California,38248,0.05,False,False
CA,AMADOR,20087,1917.639999999996,2008,California,38248,0.05,False,False
CA,AMADOR,20088,1781.2699999999993,2008,California,38248,0.05,False,False
CA,AMADOR,20089,1764.4899999999993,2008,California,38248,0.05,False,False
CA,AMADOR,20091,1765.2999999999975,2009,California,38238,0.05,False,False
CA,AMADOR,20092,1760.8599999999967,2009,California,38238,0.05,False,False
CA,AMADOR,20093,2089.5799999999977,2009,California,38238,0.05,False,False
CA,AMADOR,20094,1921.7399999999975,2009,California,38238,0.05,False,False
CA,AMADOR,20095,1889.4699999999973,2009,California,38238,0.05,False,False
CA,AMADOR,20096,2062.969999999999,2009,California,38238,0.05,False,False
CA,AMADOR,20097,1995.46,2009,California,38238,0.05,False,False
CA,AMADOR,20098,1786.3099999999977,2009,California,38238,0.05,False,False
CA,AMADOR,20099,1864.3499999999995,2009,California,38238,0.05,False,False
CA,AMADOR,20101,2017.4999999999975,2010,California,38091,0.05,False,False
CA,AMADOR,20102,1865.5099999999984,2010,California,38091,0.05,False,False
CA,AMADOR,20103,2021.1899999999976,2010,California,38091,0.05,False,False
CA,AMADOR,20104,2012.7499999999975,2010,California,38091,0.05,False,False
CA,AMADOR,20105,1654.729999999996,2010,California,38091,0.04,False,False
CA,AMADOR,20106,2138.2799999999984,2010,California,38091,0.06,False,False
CA,AMADOR,20107,2012.8799999999967,2010,California,38091,0.05,False,False
CA,AMADOR,20108,2097.4399999999987,2010,California,38091,0.06,False,False
CA,AMADOR,20109,1809.64,2010,California,38091,0.05,False,False
CA,AMADOR,20111,1858.689999999996,2011,California,37543,0.05,False,False
CA,AMADOR,20112,1841.3799999999985,2011,California,37543,0.05,False,False
CA,AMADOR,20113,2255.0600000000004,2011,California,37543,0.06,False,False
CA,AMADOR,20114,1872.9299999999967,2011,California,37543,0.05,False,False
CA,AMADOR,20115,2009.649999999996,2011,California,37543,0.05,False,False
CA,AMADOR,20116,2093.429999999996,2011,California,37543,0.06,False,False
CA,AMADOR,20117,1906.2499999999973,2011,California,37543,0.05,False,False
CA,AMADOR,20118,2013.1499999999967,2011,California,37543,0.05,False,False
CA,AMADOR,20119,1963.9999999999973,2011,California,37543,0.05,False,False
CA,AMADOR,20121,2137.689999999996,2012,California,37104,0.06,False,True
CA,AMADOR,20122,2019.7099999999973,2012,California,37104,0.05,False,True
CA,AMADOR,20123,2017.8199999999968,2012,California,37104,0.05,False,True
CA,AMADOR,20124,1957.339999999996,2012,California,37104,0.05,False,True
CA,AMADOR,20125,2219.5799999999977,2012,California,37104,0.06,False,True
CA,AMADOR,20126,2087.069999999997,2012,California,37104,0.06,False,True
CA,AMADOR,20127,1967.7899999999954,2012,California,37104,0.05,False,True
CA,AMADOR,20128,2013.689999999996,2012,California,37104,0.05,False,True
CA,AMADOR,20129,2052.5299999999984,2012,California,37104,0.06,False,True
CA,AMADOR,200610,1605.1599999999992,2006,California,38353,0.04,False,False
CA,AMADOR,200611,1571.4199999999978,2006,California,38353,0.04,False,False
CA,AMADOR,200612,1438.6999999999969,2006,California,38353,0.04,False,False
CA,AMADOR,200710,1777.0499999999984,2007,California,38756,0.05,False,False
CA,AMADOR,200711,1675.0999999999985,2007,California,38756,0.04,False,False
CA,AMADOR,200712,1773.9099999999978,2007,California,38756,0.05,False,False
CA,AMADOR,200810,1959.7199999999955,2008,California,38248,0.05,False,False
CA,AMADOR,200811,1599.6299999999976,2008,California,38248,0.04,False,False
CA,AMADOR,200812,2034.969999999996,2008,California,38248,0.05,False,False
CA,AMADOR,200910,1874.599999999997,2009,California,38238,0.05,False,False
CA,AMADOR,200911,1843.9799999999973,2009,California,38238,0.05,False,False
CA,AMADOR,200912,2068.5199999999977,2009,California,38238,0.05,False,False
CA,AMADOR,201010,2210.0899999999992,2010,California,38091,0.06,False,False
CA,AMADOR,201011,1851.4499999999969,2010,California,38091,0.05,False,False
CA,AMADOR,201012,1983.6399999999967,2010,California,38091,0.05,False,False
CA,AMADOR,201110,1945.879999999997,2011,California,37543,0.05,False,False
CA,AMADOR,201111,1838.8899999999976,2011,California,37543,0.05,False,False
CA,AMADOR,201112,2158.899999999998,2011,California,37543,0.06,False,False
CA,AMADOR,201210,2170.419999999999,2012,California,37104,0.06,False,True
CA,AMADOR,201211,2226.7499999999986,2012,California,37104,0.06,False,True
CA,AMADOR,201212,2083.7099999999978,2012,California,37104,0.06,False,True
CA,BUTTE,20061,12036.990000000107,2006,California,216824,0.06,False,False
CA,BUTTE,20062,10754.93000000006,2006,California,216824,0.05,False,False
CA,BUTTE,20063,14440.500000000158,2006,California,216824,0.07,False,False
CA,BUTTE,20064,11494.1800000001,2006,California,216824,0.05,False,False
CA,BUTTE,20065,12482.670000000076,2006,California,216824,0.06,False,False
CA,BUTTE,20066,13317.31000000014,2006,California,216824,0.06,False,False
CA,BUTTE,20067,12485.360000000095,2006,California,216824,0.06,False,False
CA,BUTTE,20068,14153.560000000107,2006,California,216824,0.07,False,False
CA,BUTTE,20069,12274.93000000005,2006,California,216824,0.06,False,False
CA,BUTTE,20071,13877.630000000117,2007,California,217469,0.06,False,False
CA,BUTTE,20072,12651.320000000069,2007,California,217469,0.06,False,False
CA,BUTTE,20073,13802.1300000001,2007,California,217469,0.06,False,False
CA,BUTTE,20074,13321.070000000096,2007,California,217469,0.06,False,False
CA,BUTTE,20075,13379.280000000146,2007,California,217469,0.06,False,False
CA,BUTTE,20076,13700.320000000083,2007,California,217469,0.06,False,False
CA,BUTTE,20077,14105.910000000094,2007,California,217469,0.06,False,False
CA,BUTTE,20078,15475.090000000144,2007,California,217469,0.07,False,False
CA,BUTTE,20079,13364.520000000088,2007,California,217469,0.06,False,False
CA,BUTTE,20081,14603.110000000119,2008,California,219034,0.07,False,False
CA,BUTTE,20082,13366.930000000057,2008,California,219034,0.06,False,False
CA,BUTTE,20083,13729.080000000105,2008,California,219034,0.06,False,False
CA,BUTTE,20084,14454.920000000116,2008,California,219034,0.07,False,False
CA,BUTTE,20085,14639.100000000106,2008,California,219034,0.07,False,False
CA,BUTTE,20086,13367.01000000012,2008,California,219034,0.06,False,False
CA,BUTTE,20087,15249.35000000012,2008,California,219034,0.07,False,False
CA,BUTTE,20088,14283.760000000117,2008,California,219034,0.07,False,False
CA,BUTTE,20089,14816.90000000009,2008,California,219034,0.07,False,False
CA,BUTTE,20091,15436.110000000088,2009,California,219777,0.07,False,False
CA,BUTTE,20092,14271.870000000068,2009,California,219777,0.06,False,False
CA,BUTTE,20093,16341.780000000126,2009,California,219777,0.07,False,False
CA,BUTTE,20094,16105.720000000134,2009,California,219777,0.07,False,False
CA,BUTTE,20095,15930.040000000134,2009,California,219777,0.07,False,False
CA,BUTTE,20096,15892.870000000148,2009,California,219777,0.07,False,False
CA,BUTTE,20097,16972.910000000094,2009,California,219777,0.08,False,False
CA,BUTTE,20098,15869.42000000011,2009,California,219777,0.07,False,False
CA,BUTTE,20099,16104.6100000001,2009,California,219777,0.07,False,False
CA,BUTTE,20101,11713.12000000007,2010,California,220000,0.05,False,False
CA,BUTTE,20102,16329.320000000096,2010,California,220000,0.07,False,False
CA,BUTTE,20103,18374.700000000077,2010,California,220000,0.08,False,False
CA,BUTTE,20104,17433.450000000143,2010,California,220000,0.08,False,False
CA,BUTTE,20105,16384.02000000016,2010,California,220000,0.07,False,False
CA,BUTTE,20106,18764.720000000038,2010,California,220000,0.09,False,False
CA,BUTTE,20107,18869.68000000004,2010,California,220000,0.09,False,False
CA,BUTTE,20108,18332.320000000043,2010,California,220000,0.08,False,False
CA,BUTTE,20109,18885.440000000017,2010,California,220000,0.09,False,False
CA,BUTTE,20111,18682.10000000003,2011,California,219975,0.08,False,False
CA,BUTTE,20112,16789.860000000095,2011,California,219975,0.08,False,False
CA,BUTTE,20113,20692.839999999964,2011,California,219975,0.09,False,False
CA,BUTTE,20114,17443.560000000056,2011,California,219975,0.08,False,False
CA,BUTTE,20115,16378.680000000086,2011,California,219975,0.07,False,False
CA,BUTTE,20116,16995.55000000009,2011,California,219975,0.08,False,False
CA,BUTTE,20117,15920.680000000122,2011,California,219975,0.07,False,False
CA,BUTTE,20118,16780.600000000086,2011,California,219975,0.08,False,False
CA,BUTTE,20119,16389.170000000136,2011,California,219975,0.07,False,False
CA,BUTTE,20121,15982.550000000132,2012,California,220869,0.07,False,True
CA,BUTTE,20122,15135.660000000113,2012,California,220869,0.07,False,True
CA,BUTTE,20123,16870.560000000125,2012,California,220869,0.08,False,True
CA,BUTTE,20124,14383.440000000068,2012,California,220869,0.07,False,True
CA,BUTTE,20125,16131.230000000089,2012,California,220869,0.07,False,True
CA,BUTTE,20126,15797.860000000132,2012,California,220869,0.07,False,True
CA,BUTTE,20127,15073.550000000118,2012,California,220869,0.07,False,True
CA,BUTTE,20128,17391.440000000133,2012,California,220869,0.08,False,True
CA,BUTTE,20129,14504.380000000081,2012,California,220869,0.07,False,True
CA,BUTTE,200610,12790.45000000009,2006,California,216824,0.06,False,False
CA,BUTTE,200611,14060.06000000012,2006,California,216824,0.06,False,False
CA,BUTTE,200612,12342.750000000076,2006,California,216824,0.06,False,False
CA,BUTTE,200710,14825.590000000117,2007,California,217469,0.07,False,False
CA,BUTTE,200711,14524.54000000014,2007,California,217469,0.07,False,False
CA,BUTTE,200712,14320.950000000068,2007,California,217469,0.07,False,False
CA,BUTTE,200810,16093.56000000016,2008,California,219034,0.07,False,False
CA,BUTTE,200811,13505.56000000007,2008,California,219034,0.06,False,False
CA,BUTTE,200812,17169.27000000009,2008,California,219034,0.08,False,False
CA,BUTTE,200910,16870.84000000012,2009,California,219777,0.08,False,False
CA,BUTTE,200911,15543.170000000066,2009,California,219777,0.07,False,False
CA,BUTTE,200912,19099.680000000077,2009,California,219777,0.09,False,False
CA,BUTTE,201010,17892.160000000116,2010,California,220000,0.08,False,False
CA,BUTTE,201011,18056.570000000043,2010,California,220000,0.08,False,False
CA,BUTTE,201012,18010.500000000022,2010,California,220000,0.08,False,False
CA,BUTTE,201110,16005.010000000137,2011,California,219975,0.07,False,False
CA,BUTTE,201111,16799.11000000007,2011,California,219975,0.08,False,False
CA,BUTTE,201112,15413.970000000149,2011,California,219975,0.07,False,False
CA,BUTTE,201210,17023.6700000001,2012,California,220869,0.08,False,True
CA,BUTTE,201211,15987.720000000141,2012,California,220869,0.07,False,True
CA,BUTTE,201212,15378.010000000128,2012,California,220869,0.07,False,True
CA,CALAVERAS,20061,1571.8299999999979,2006,California,46045,0.03,False,False
CA,CALAVERAS,20062,1475.2099999999969,2006,California,46045,0.03,False,False
CA,CALAVERAS,20063,1831.7799999999966,2006,California,46045,0.04,False,False
CA,CALAVERAS,20064,1526.0799999999977,2006,California,46045,0.03,False,False
CA,CALAVERAS,20065,1615.4999999999984,2006,California,46045,0.04,False,False
CA,CALAVERAS,20066,1508.259999999998,2006,California,46045,0.03,False,False
CA,CALAVERAS,20067,1737.8599999999976,2006,California,46045,0.04,False,False
CA,CALAVERAS,20068,1700.1899999999969,2006,California,46045,0.04,False,False
CA,CALAVERAS,20069,1735.6499999999985,2006,California,46045,0.04,False,False
CA,CALAVERAS,20071,1882.2199999999966,2007,California,46268,0.04,False,False
CA,CALAVERAS,20072,1755.7199999999955,2007,California,46268,0.04,False,False
CA,CALAVERAS,20073,1881.979999999996,2007,California,46268,0.04,False,False
CA,CALAVERAS,20074,1727.4799999999982,2007,California,46268,0.04,False,False
CA,CALAVERAS,20075,1959.2299999999973,2007,California,46268,0.04,False,False
CA,CALAVERAS,20076,1832.899999999997,2007,California,46268,0.04,False,False
CA,CALAVERAS,20077,1993.4599999999966,2007,California,46268,0.04,False,False
CA,CALAVERAS,20078,2039.0999999999972,2007,California,46268,0.04,False,False
CA,CALAVERAS,20079,1805.0899999999967,2007,California,46268,0.04,False,False
CA,CALAVERAS,20081,1963.5899999999972,2008,California,46265,0.04,False,False
CA,CALAVERAS,20082,2022.0099999999975,2008,California,46265,0.04,False,False
CA,CALAVERAS,20083,2012.2699999999973,2008,California,46265,0.04,False,False
CA,CALAVERAS,20084,2104.509999999996,2008,California,46265,0.05,False,False
CA,CALAVERAS,20085,2022.6899999999955,2008,California,46265,0.04,False,False
CA,CALAVERAS,20086,2162.7099999999973,2008,California,46265,0.05,False,False
CA,CALAVERAS,20087,2496.450000000003,2008,California,46265,0.05,False,False
CA,CALAVERAS,20088,2030.439999999995,2008,California,46265,0.04,False,False
CA,CALAVERAS,20089,2373.27,2008,California,46265,0.05,False,False
CA,CALAVERAS,20091,2292.130000000001,2009,California,45900,0.05,False,False
CA,CALAVERAS,20092,2183.7999999999993,2009,California,45900,0.05,False,False
CA,CALAVERAS,20093,2018.2899999999966,2009,California,45900,0.04,False,False
CA,CALAVERAS,20094,1945.4699999999946,2009,California,45900,0.04,False,False
CA,CALAVERAS,20095,1811.4599999999966,2009,California,45900,0.04,False,False
CA,CALAVERAS,20096,2140.239999999998,2009,California,45900,0.05,False,False
CA,CALAVERAS,20097,2477.2000000000044,2009,California,45900,0.05,False,False
CA,CALAVERAS,20098,1802.1199999999967,2009,California,45900,0.04,False,False
CA,CALAVERAS,20099,2121.699999999999,2009,California,45900,0.05,False,False
CA,CALAVERAS,20101,1931.349999999996,2010,California,45578,0.04,False,False
CA,CALAVERAS,20102,1994.659999999996,2010,California,45578,0.04,False,False
CA,CALAVERAS,20103,2361.0400000000022,2010,California,45578,0.05,False,False
CA,CALAVERAS,20104,2257.710000000001,2010,California,45578,0.05,False,False
CA,CALAVERAS,20105,2301.9300000000017,2010,California,45578,0.05,False,False
CA,CALAVERAS,20106,2474.6100000000024,2010,California,45578,0.05,False,False
CA,CALAVERAS,20107,2606.2600000000075,2010,California,45578,0.06,False,False
CA,CALAVERAS,20108,2227.3,2010,California,45578,0.05,False,False
CA,CALAVERAS,20109,2115.359999999998,2010,California,45578,0.05,False,False
CA,CALAVERAS,20111,2289.5199999999995,2011,California,45160,0.05,False,False
CA,CALAVERAS,20112,2210.5699999999993,2011,California,45160,0.05,False,False
CA,CALAVERAS,20113,2676.070000000007,2011,California,45160,0.06,False,False
CA,CALAVERAS,20114,2341.050000000003,2011,California,45160,0.05,False,False
CA,CALAVERAS,20115,2396.190000000005,2011,California,45160,0.05,False,False
CA,CALAVERAS,20116,2490.460000000003,2011,California,45160,0.06,False,False
CA,CALAVERAS,20117,2340.340000000004,2011,California,45160,0.05,False,False
CA,CALAVERAS,20118,2576.3400000000056,2011,California,45160,0.06,False,False
CA,CALAVERAS,20119,2598.6500000000033,2011,California,45160,0.06,False,False
CA,CALAVERAS,20121,2250.310000000001,2012,California,44815,0.05,False,True
CA,CALAVERAS,20122,2138.3199999999974,2012,California,44815,0.05,False,True
CA,CALAVERAS,20123,2183.100000000001,2012,California,44815,0.05,False,True
CA,CALAVERAS,20124,2297.860000000001,2012,California,44815,0.05,False,True
CA,CALAVERAS,20125,2170.509999999997,2012,California,44815,0.05,False,True
CA,CALAVERAS,20126,2043.0099999999966,2012,California,44815,0.05,False,True
CA,CALAVERAS,20127,2578.660000000006,2012,California,44815,0.06,False,True
CA,CALAVERAS,20128,2226.65,2012,California,44815,0.05,False,True
CA,CALAVERAS,20129,2194.33,2012,California,44815,0.05,False,True
CA,CALAVERAS,200610,1677.4499999999966,2006,California,46045,0.04,False,False
CA,CALAVERAS,200611,1663.9499999999978,2006,California,46045,0.04,False,False
CA,CALAVERAS,200612,1747.0499999999965,2006,California,46045,0.04,False,False
CA,CALAVERAS,200710,2265.310000000001,2007,California,46268,0.05,False,False
CA,CALAVERAS,200711,2025.9799999999973,2007,California,46268,0.04,False,False
CA,CALAVERAS,200712,1953.069999999997,2007,California,46268,0.04,False,False
CA,CALAVERAS,200810,2221.0199999999977,2008,California,46265,0.05,False,False
CA,CALAVERAS,200811,1929.2199999999966,2008,California,46265,0.04,False,False
CA,CALAVERAS,200812,2449.2200000000007,2008,California,46265,0.05,False,False
CA,CALAVERAS,200910,2052.5799999999967,2009,California,45900,0.04,False,False
CA,CALAVERAS,200911,2120.6599999999976,2009,California,45900,0.05,False,False
CA,CALAVERAS,200912,2393.190000000001,2009,California,45900,0.05,False,False
CA,CALAVERAS,201010,2343.380000000001,2010,California,45578,0.05,False,False
CA,CALAVERAS,201011,2346.990000000004,2010,California,45578,0.05,False,False
CA,CALAVERAS,201012,2090.669999999999,2010,California,45578,0.05,False,False
CA,CALAVERAS,201110,1926.689999999996,2011,California,45160,0.04,False,False
CA,CALAVERAS,201111,2224.4799999999987,2011,California,45160,0.05,False,False
CA,CALAVERAS,201112,2151.6799999999976,2011,California,45160,0.05,False,False
CA,CALAVERAS,201210,2348.859999999999,2012,California,44815,0.05,False,True
CA,CALAVERAS,201211,2207.8800000000006,2012,California,44815,0.05,False,True
CA,CALAVERAS,201212,2106.279999999997,2012,California,44815,0.05,False,True
CA,COLUSA,20061,343.04000000000013,2006,California,20890,0.02,False,False
CA,COLUSA,20062,353.5499999999999,2006,California,20890,0.02,False,False
CA,COLUSA,20063,458.3199999999995,2006,California,20890,0.02,False,False
CA,COLUSA,20064,447.23999999999984,2006,California,20890,0.02,False,False
CA,COLUSA,20065,304.1699999999999,2006,California,20890,0.01,False,False
CA,COLUSA,20066,399.61999999999983,2006,California,20890,0.02,False,False
CA,COLUSA,20067,472.99999999999983,2006,California,20890,0.02,False,False
CA,COLUSA,20068,345.0799999999997,2006,California,20890,0.02,False,False
CA,COLUSA,20069,364.6899999999997,2006,California,20890,0.02,False,False
CA,COLUSA,20071,497.14999999999964,2007,California,21075,0.02,False,False
CA,COLUSA,20072,383.67999999999984,2007,California,21075,0.02,False,False
CA,COLUSA,20073,493.0699999999997,2007,California,21075,0.02,False,False
CA,COLUSA,20074,538.8299999999997,2007,California,21075,0.03,False,False
CA,COLUSA,20075,338.2399999999999,2007,California,21075,0.02,False,False
CA,COLUSA,20076,367.20999999999987,2007,California,21075,0.02,False,False
CA,COLUSA,20077,523.5699999999997,2007,California,21075,0.02,False,False
CA,COLUSA,20078,507.6899999999995,2007,California,21075,0.02,False,False
CA,COLUSA,20079,603.2299999999998,2007,California,21075,0.03,False,False
CA,COLUSA,20081,608.5799999999998,2008,California,21134,0.03,False,False
CA,COLUSA,20082,426.39999999999986,2008,California,21134,0.02,False,False
CA,COLUSA,20083,429.73999999999967,2008,California,21134,0.02,False,False
CA,COLUSA,20084,555.7099999999997,2008,California,21134,0.03,False,False
CA,COLUSA,20085,403.48999999999984,2008,California,21134,0.02,False,False
CA,COLUSA,20086,583.2599999999999,2008,California,21134,0.03,False,False
CA,COLUSA,20087,381.75,2008,California,21134,0.02,False,False
CA,COLUSA,20088,689.3100000000002,2008,California,21134,0.03,False,False
CA,COLUSA,20089,599.8799999999998,2008,California,21134,0.03,False,False
CA,COLUSA,20091,525.8899999999994,2009,California,21250,0.02,False,False
CA,COLUSA,20092,460.70999999999964,2009,California,21250,0.02,False,False
CA,COLUSA,20093,596.3899999999996,2009,California,21250,0.03,False,False
CA,COLUSA,20094,499.1699999999997,2009,California,21250,0.02,False,False
CA,COLUSA,20095,489.80999999999983,2009,California,21250,0.02,False,False
CA,COLUSA,20096,619.39,2009,California,21250,0.03,False,False
CA,COLUSA,20097,590.9499999999998,2009,California,21250,0.03,False,False
CA,COLUSA,20098,514.6699999999998,2009,California,21250,0.02,False,False
CA,COLUSA,20099,488.4499999999999,2009,California,21250,0.02,False,False
CA,COLUSA,20101,960.7700000000003,2010,California,21419,0.04,False,False
CA,COLUSA,20102,509.73999999999984,2010,California,21419,0.02,False,False
CA,COLUSA,20103,814.7299999999997,2010,California,21419,0.04,False,False
CA,COLUSA,20104,614.0000000000001,2010,California,21419,0.03,False,False
CA,COLUSA,20105,667.0699999999998,2010,California,21419,0.03,False,False
CA,COLUSA,20106,670.2399999999998,2010,California,21419,0.03,False,False
CA,COLUSA,20107,927.2799999999994,2010,California,21419,0.04,False,False
CA,COLUSA,20108,701.98,2010,California,21419,0.03,False,False
CA,COLUSA,20109,874.4999999999997,2010,California,21419,0.04,False,False
CA,COLUSA,20111,743.3099999999997,2011,California,21323,0.03,False,False
CA,COLUSA,20112,842.0400000000003,2011,California,21323,0.04,False,False
CA,COLUSA,20113,825.2399999999999,2011,California,21323,0.04,False,False
CA,COLUSA,20114,723.6899999999994,2011,California,21323,0.03,False,False
CA,COLUSA,20115,850.2500000000001,2011,California,21323,0.04,False,False
CA,COLUSA,20116,868.8999999999995,2011,California,21323,0.04,False,False
CA,COLUSA,20117,756.2899999999997,2011,California,21323,0.04,False,False
CA,COLUSA,20118,957.6099999999997,2011,California,21323,0.04,False,False
CA,COLUSA,20119,750.9999999999997,2011,California,21323,0.04,False,False
CA,COLUSA,20121,893.5600000000002,2012,California,21284,0.04,False,True
CA,COLUSA,20122,766.0699999999997,2012,California,21284,0.04,False,True
CA,COLUSA,20123,968.3199999999994,2012,California,21284,0.05,False,True
CA,COLUSA,20124,844.8999999999997,2012,California,21284,0.04,False,True
CA,COLUSA,20125,924.8299999999997,2012,California,21284,0.04,False,True
CA,COLUSA,20126,1072.8099999999997,2012,California,21284,0.05,False,True
CA,COLUSA,20127,792.3099999999997,2012,California,21284,0.04,False,True
CA,COLUSA,20128,893.5799999999997,2012,California,21284,0.04,False,True
CA,COLUSA,20129,798.7000000000003,2012,California,21284,0.04,False,True
CA,COLUSA,200610,527.8899999999993,2006,California,20890,0.03,False,False
CA,COLUSA,200611,353.97,2006,California,20890,0.02,False,False
CA,COLUSA,200612,340.83999999999986,2006,California,20890,0.02,False,False
CA,COLUSA,200710,461.0799999999997,2007,California,21075,0.02,False,False
CA,COLUSA,200711,455.8299999999999,2007,California,21075,0.02,False,False
CA,COLUSA,200712,399.85999999999984,2007,California,21075,0.02,False,False
CA,COLUSA,200810,390.71999999999986,2008,California,21134,0.02,False,False
CA,COLUSA,200811,351.5099999999998,2008,California,21134,0.02,False,False
CA,COLUSA,200812,523.5699999999996,2008,California,21134,0.02,False,False
CA,COLUSA,200910,770.2199999999997,2009,California,21250,0.04,False,False
CA,COLUSA,200911,637.2999999999997,2009,California,21250,0.03,False,False
CA,COLUSA,200912,597.7399999999998,2009,California,21250,0.03,False,False
CA,COLUSA,201010,729.2199999999997,2010,California,21419,0.03,False,False
CA,COLUSA,201011,674.1200000000006,2010,California,21419,0.03,False,False
CA,COLUSA,201012,842.3799999999997,2010,California,21419,0.04,False,False
CA,COLUSA,201110,830.25,2011,California,21323,0.04,False,False
CA,COLUSA,201111,884.8199999999997,2011,California,21323,0.04,False,False
CA,COLUSA,201112,797.2,2011,California,21323,0.04,False,False
CA,COLUSA,201210,903.1299999999997,2012,California,21284,0.04,False,True
CA,COLUSA,201211,968.81,2012,California,21284,0.05,False,True
CA,COLUSA,201212,833.9299999999997,2012,California,21284,0.04,False,True
CA,CONTRA COSTA,20061,16741.810000000387,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,20062,14576.270000000346,2006,California,1000834,0.01,False,False
CA,CONTRA COSTA,20063,18133.08000000026,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,20064,15467.580000000271,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,20065,16683.200000000354,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,20066,17969.810000000267,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,20067,16187.450000000374,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,20068,18498.370000000265,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,20069,17463.650000000263,2006,California,1000834,0.02,False,False
CA,CONTRA COSTA,20071,18984.750000000167,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,20072,17732.1200000002,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,20073,20044.250000000044,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,20074,18637.890000000192,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,20075,20260.94999999993,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,20076,18468.000000000182,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,20077,19057.00000000019,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,20078,20636.780000000108,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,20079,18788.7300000002,2007,California,1009152,0.02,False,False
CA,CONTRA COSTA,20081,21527.620000000068,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,20082,20146.230000000032,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,20083,20415.32000000004,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,20084,20568.480000000094,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,20085,20986.30999999997,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,20086,20816.459999999992,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,20087,22238.539999999863,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,20088,21647.439999999948,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,20089,21281.53000000005,2008,California,1023344,0.02,False,False
CA,CONTRA COSTA,20091,22762.78999999998,2009,California,1037890,0.02,False,False
CA,CONTRA COSTA,20092,20729.300000000007,2009,California,1037890,0.02,False,False
CA,CONTRA COSTA,20093,24490.63999999984,2009,California,1037890,0.02,False,False
CA,CONTRA COSTA,20094,24464.34999999974,2009,California,1037890,0.02,False,False
CA,CONTRA COSTA,20095,24693.30999999976,2009,California,1037890,0.02,False,False
CA,CONTRA COSTA,20096,25746.149999999732,2009,California,1037890,0.02,False,False
CA,CONTRA COSTA,20097,25935.059999999616,2009,California,1037890,0.02,False,False
CA,CONTRA COSTA,20098,23519.909999999767,2009,California,1037890,0.02,False,False
CA,CONTRA COSTA,20099,25900.859999999677,2009,California,1037890,0.02,False,False
CA,CONTRA COSTA,20101,23439.459999999766,2010,California,1049025,0.02,False,False
CA,CONTRA COSTA,20102,26396.96999999966,2010,California,1049025,0.03,False,False
CA,CONTRA COSTA,20103,31192.799999999417,2010,California,1049025,0.03,False,False
CA,CONTRA COSTA,20104,29260.19999999936,2010,California,1049025,0.03,False,False
CA,CONTRA COSTA,20105,28250.189999999526,2010,California,1049025,0.03,False,False
CA,CONTRA COSTA,20106,29916.129999999346,2010,California,1049025,0.03,False,False
