BUYER_STATE,BUYER_COUNTY,YEAR/MONTH,FULL_STATES,MME/CAP,checker,final_checker,PolicyState,Post
TX,AUSTIN,200611,Texas,0.0122,84.0,84,True,False
TX,AUSTIN,200612,Texas,0.0087,84.0,84,True,False
TX,AUSTIN,200710,Texas,0.0113,84.0,84,True,True
TX,AUSTIN,200711,Texas,0.0128,84.0,84,True,True
TX,AUSTIN,200712,Texas,0.0107,84.0,84,True,True
TX,AUSTIN,200810,Texas,0.0134,84.0,84,True,True
TX,AUSTIN,200811,Texas,0.0111,84.0,84,True,True
TX,AUSTIN,200812,Texas,0.0167,84.0,84,True,True
TX,AUSTIN,200910,Texas,0.0154,84.0,84,True,True
TX,AUSTIN,200911,Texas,0.0151,84.0,84,True,True
TX,AUSTIN,200912,Texas,0.0164,84.0,84,True,True
TX,AUSTIN,201010,Texas,0.0142,84.0,84,True,True
TX,AUSTIN,201011,Texas,0.0158,84.0,84,True,True
TX,AUSTIN,201012,Texas,0.0174,84.0,84,True,True
TX,AUSTIN,201110,Texas,0.0182,84.0,84,True,True
TX,AUSTIN,201111,Texas,0.0154,84.0,84,True,True
TX,AUSTIN,201112,Texas,0.0188,84.0,84,True,True
TX,AUSTIN,201210,Texas,0.0184,84.0,84,True,True
TX,AUSTIN,201211,Texas,0.0194,84.0,84,True,True
TX,AUSTIN,201212,Texas,0.0193,84.0,84,True,True
TX,BAILEY,20061,Texas,0.0061,84.0,84,True,False
TX,BAILEY,20062,Texas,0.0055,84.0,84,True,False
TX,BAILEY,20063,Texas,0.0064,84.0,84,True,False
TX,BAILEY,20064,Texas,0.0076,84.0,84,True,False
TX,BAILEY,20065,Texas,0.0056,84.0,84,True,False
TX,BAILEY,20066,Texas,0.0057,84.0,84,True,False
TX,BAILEY,20067,Texas,0.0059,84.0,84,True,False
TX,BAILEY,20068,Texas,0.0087,84.0,84,True,False
TX,BAILEY,20069,Texas,0.0047,84.0,84,True,False
TX,BAILEY,20071,Texas,0.0085,84.0,84,True,True
TX,BAILEY,20072,Texas,0.0078,84.0,84,True,True
TX,BAILEY,20073,Texas,0.0087,84.0,84,True,True
TX,BAILEY,20074,Texas,0.0073,84.0,84,True,True
TX,BAILEY,20075,Texas,0.0081,84.0,84,True,True
TX,BAILEY,20076,Texas,0.0091,84.0,84,True,True
TX,BAILEY,20077,Texas,0.0069,84.0,84,True,True
TX,BAILEY,20078,Texas,0.0086,84.0,84,True,True
TX,BAILEY,20079,Texas,0.0094,84.0,84,True,True
TX,BAILEY,20081,Texas,0.0118,84.0,84,True,True
TX,BAILEY,20082,Texas,0.0069,84.0,84,True,True
TX,BAILEY,20083,Texas,0.0066,84.0,84,True,True
TX,BAILEY,20084,Texas,0.0101,84.0,84,True,True
TX,BAILEY,20085,Texas,0.0073,84.0,84,True,True
TX,BAILEY,20086,Texas,0.0084,84.0,84,True,True
TX,BAILEY,20087,Texas,0.0064,84.0,84,True,True
TX,BAILEY,20088,Texas,0.0096,84.0,84,True,True
TX,BAILEY,20089,Texas,0.0053,84.0,84,True,True
TX,BAILEY,20091,Texas,0.0097,84.0,84,True,True
TX,BAILEY,20092,Texas,0.0046,84.0,84,True,True
TX,BAILEY,20093,Texas,0.0057,84.0,84,True,True
TX,BAILEY,20094,Texas,0.0053,84.0,84,True,True
TX,BAILEY,20095,Texas,0.0058,84.0,84,True,True
TX,BAILEY,20096,Texas,0.0071,84.0,84,True,True
TX,BAILEY,20097,Texas,0.0059,84.0,84,True,True
TX,BAILEY,20098,Texas,0.0056,84.0,84,True,True
TX,BAILEY,20099,Texas,0.0076,84.0,84,True,True
TX,BAILEY,20101,Texas,0.0052,84.0,84,True,True
TX,BAILEY,20102,Texas,0.0086,84.0,84,True,True
TX,BAILEY,20103,Texas,0.0068,84.0,84,True,True
TX,BAILEY,20104,Texas,0.0076,84.0,84,True,True
TX,BAILEY,20105,Texas,0.0083,84.0,84,True,True
TX,BAILEY,20106,Texas,0.0106,84.0,84,True,True
TX,BAILEY,20107,Texas,0.008,84.0,84,True,True
TX,BAILEY,20108,Texas,0.0086,84.0,84,True,True
TX,BAILEY,20109,Texas,0.0077,84.0,84,True,True
TX,BAILEY,20111,Texas,0.0102,84.0,84,True,True
TX,BAILEY,20112,Texas,0.0075,84.0,84,True,True
TX,BAILEY,20113,Texas,0.0096,84.0,84,True,True
TX,BAILEY,20114,Texas,0.0079,84.0,84,True,True
TX,BAILEY,20115,Texas,0.0077,84.0,84,True,True
TX,BAILEY,20116,Texas,0.0115,84.0,84,True,True
TX,BAILEY,20117,Texas,0.0069,84.0,84,True,True
TX,BAILEY,20118,Texas,0.0107,84.0,84,True,True
TX,BAILEY,20119,Texas,0.0087,84.0,84,True,True
TX,BAILEY,20121,Texas,0.0119,84.0,84,True,True
TX,BAILEY,20122,Texas,0.0105,84.0,84,True,True
TX,BAILEY,20123,Texas,0.011,84.0,84,True,True
TX,BAILEY,20124,Texas,0.0104,84.0,84,True,True
TX,BAILEY,20125,Texas,0.0089,84.0,84,True,True
TX,BAILEY,20126,Texas,0.0132,84.0,84,True,True
TX,BAILEY,20127,Texas,0.0141,84.0,84,True,True
TX,BAILEY,20128,Texas,0.0123,84.0,84,True,True
TX,BAILEY,20129,Texas,0.0107,84.0,84,True,True
TX,BAILEY,200610,Texas,0.0076,84.0,84,True,False
TX,BAILEY,200611,Texas,0.0075,84.0,84,True,False
TX,BAILEY,200612,Texas,0.0061,84.0,84,True,False
TX,BAILEY,200710,Texas,0.0065,84.0,84,True,True
TX,BAILEY,200711,Texas,0.0092,84.0,84,True,True
TX,BAILEY,200712,Texas,0.009,84.0,84,True,True
TX,BAILEY,200810,Texas,0.0079,84.0,84,True,True
TX,BAILEY,200811,Texas,0.0079,84.0,84,True,True
TX,BAILEY,200812,Texas,0.0062,84.0,84,True,True
TX,BAILEY,200910,Texas,0.0056,84.0,84,True,True
TX,BAILEY,200911,Texas,0.0061,84.0,84,True,True
TX,BAILEY,200912,Texas,0.0082,84.0,84,True,True
TX,BAILEY,201010,Texas,0.0065,84.0,84,True,True
TX,BAILEY,201011,Texas,0.0075,84.0,84,True,True
TX,BAILEY,201012,Texas,0.0078,84.0,84,True,True
TX,BAILEY,201110,Texas,0.0063,84.0,84,True,True
TX,BAILEY,201111,Texas,0.0115,84.0,84,True,True
TX,BAILEY,201112,Texas,0.0079,84.0,84,True,True
TX,BAILEY,201210,Texas,0.0101,84.0,84,True,True
TX,BAILEY,201211,Texas,0.0178,84.0,84,True,True
TX,BAILEY,201212,Texas,0.0076,84.0,84,True,True
TX,BANDERA,20061,Texas,0.0048,84.0,84,True,False
TX,BANDERA,20062,Texas,0.0063,84.0,84,True,False
TX,BANDERA,20063,Texas,0.0069,84.0,84,True,False
TX,BANDERA,20064,Texas,0.0071,84.0,84,True,False
TX,BANDERA,20065,Texas,0.0062,84.0,84,True,False
TX,BANDERA,20066,Texas,0.0075,84.0,84,True,False
TX,BANDERA,20067,Texas,0.006,84.0,84,True,False
TX,BANDERA,20068,Texas,0.0062,84.0,84,True,False
TX,BANDERA,20069,Texas,0.0078,84.0,84,True,False
TX,BANDERA,20071,Texas,0.0067,84.0,84,True,True
TX,BANDERA,20072,Texas,0.0075,84.0,84,True,True
TX,BANDERA,20073,Texas,0.0077,84.0,84,True,True
TX,BANDERA,20074,Texas,0.0068,84.0,84,True,True
TX,BANDERA,20075,Texas,0.0108,84.0,84,True,True
TX,BANDERA,20076,Texas,0.0093,84.0,84,True,True
TX,BANDERA,20077,Texas,0.0079,84.0,84,True,True
TX,BANDERA,20078,Texas,0.0073,84.0,84,True,True
TX,BANDERA,20079,Texas,0.0103,84.0,84,True,True
TX,BANDERA,20081,Texas,0.0079,84.0,84,True,True
TX,BANDERA,20082,Texas,0.006,84.0,84,True,True
TX,BANDERA,20083,Texas,0.0075,84.0,84,True,True
TX,BANDERA,20084,Texas,0.009,84.0,84,True,True
TX,BANDERA,20085,Texas,0.0069,84.0,84,True,True
TX,BANDERA,20086,Texas,0.0117,84.0,84,True,True
TX,BANDERA,20087,Texas,0.0058,84.0,84,True,True
TX,BANDERA,20088,Texas,0.0051,84.0,84,True,True
TX,BANDERA,20089,Texas,0.0076,84.0,84,True,True
TX,BANDERA,20091,Texas,0.009,84.0,84,True,True
TX,BANDERA,20092,Texas,0.0084,84.0,84,True,True
TX,BANDERA,20093,Texas,0.0069,84.0,84,True,True
TX,BANDERA,20094,Texas,0.0093,84.0,84,True,True
TX,BANDERA,20095,Texas,0.0107,84.0,84,True,True
TX,BANDERA,20096,Texas,0.0108,84.0,84,True,True
TX,BANDERA,20097,Texas,0.0099,84.0,84,True,True
TX,BANDERA,20098,Texas,0.0091,84.0,84,True,True
TX,BANDERA,20099,Texas,0.0108,84.0,84,True,True
TX,BANDERA,20101,Texas,0.0106,84.0,84,True,True
TX,BANDERA,20102,Texas,0.0169,84.0,84,True,True
TX,BANDERA,20103,Texas,0.0095,84.0,84,True,True
TX,BANDERA,20104,Texas,0.0103,84.0,84,True,True
TX,BANDERA,20105,Texas,0.0103,84.0,84,True,True
TX,BANDERA,20106,Texas,0.0126,84.0,84,True,True
TX,BANDERA,20107,Texas,0.011,84.0,84,True,True
TX,BANDERA,20108,Texas,0.0129,84.0,84,True,True
TX,BANDERA,20109,Texas,0.011,84.0,84,True,True
TX,BANDERA,20111,Texas,0.0136,84.0,84,True,True
TX,BANDERA,20112,Texas,0.0148,84.0,84,True,True
TX,BANDERA,20113,Texas,0.0166,84.0,84,True,True
TX,BANDERA,20114,Texas,0.0148,84.0,84,True,True
TX,BANDERA,20115,Texas,0.0154,84.0,84,True,True
TX,BANDERA,20116,Texas,0.0138,84.0,84,True,True
TX,BANDERA,20117,Texas,0.0127,84.0,84,True,True
TX,BANDERA,20118,Texas,0.0117,84.0,84,True,True
TX,BANDERA,20119,Texas,0.0132,84.0,84,True,True
TX,BANDERA,20121,Texas,0.0102,84.0,84,True,True
TX,BANDERA,20122,Texas,0.0152,84.0,84,True,True
TX,BANDERA,20123,Texas,0.012,84.0,84,True,True
TX,BANDERA,20124,Texas,0.014,84.0,84,True,True
TX,BANDERA,20125,Texas,0.0137,84.0,84,True,True
TX,BANDERA,20126,Texas,0.0132,84.0,84,True,True
TX,BANDERA,20127,Texas,0.0128,84.0,84,True,True
TX,BANDERA,20128,Texas,0.0127,84.0,84,True,True
TX,BANDERA,20129,Texas,0.013,84.0,84,True,True
TX,BANDERA,200610,Texas,0.0093,84.0,84,True,False
TX,BANDERA,200611,Texas,0.0074,84.0,84,True,False
TX,BANDERA,200612,Texas,0.0085,84.0,84,True,False
TX,BANDERA,200710,Texas,0.0068,84.0,84,True,True
TX,BANDERA,200711,Texas,0.0058,84.0,84,True,True
TX,BANDERA,200712,Texas,0.0064,84.0,84,True,True
TX,BANDERA,200810,Texas,0.0085,84.0,84,True,True
TX,BANDERA,200811,Texas,0.0076,84.0,84,True,True
TX,BANDERA,200812,Texas,0.0103,84.0,84,True,True
TX,BANDERA,200910,Texas,0.0088,84.0,84,True,True
TX,BANDERA,200911,Texas,0.0105,84.0,84,True,True
TX,BANDERA,200912,Texas,0.0117,84.0,84,True,True
TX,BANDERA,201010,Texas,0.0135,84.0,84,True,True
TX,BANDERA,201011,Texas,0.0129,84.0,84,True,True
TX,BANDERA,201012,Texas,0.0121,84.0,84,True,True
TX,BANDERA,201110,Texas,0.0135,84.0,84,True,True
TX,BANDERA,201111,Texas,0.0138,84.0,84,True,True
TX,BANDERA,201112,Texas,0.0166,84.0,84,True,True
TX,BANDERA,201210,Texas,0.014,84.0,84,True,True
TX,BANDERA,201211,Texas,0.0141,84.0,84,True,True
TX,BANDERA,201212,Texas,0.0144,84.0,84,True,True
TX,BASTROP,20061,Texas,0.0112,84.0,84,True,False
TX,BASTROP,20062,Texas,0.0122,84.0,84,True,False
TX,BASTROP,20063,Texas,0.0134,84.0,84,True,False
TX,BASTROP,20064,Texas,0.0141,84.0,84,True,False
TX,BASTROP,20065,Texas,0.0108,84.0,84,True,False
TX,BASTROP,20066,Texas,0.0142,84.0,84,True,False
TX,BASTROP,20067,Texas,0.0129,84.0,84,True,False
TX,BASTROP,20068,Texas,0.0145,84.0,84,True,False
TX,BASTROP,20069,Texas,0.0182,84.0,84,True,False
TX,BASTROP,20071,Texas,0.018,84.0,84,True,True
TX,BASTROP,20072,Texas,0.0173,84.0,84,True,True
TX,BASTROP,20073,Texas,0.0176,84.0,84,True,True
TX,BASTROP,20074,Texas,0.0178,84.0,84,True,True
TX,BASTROP,20075,Texas,0.0192,84.0,84,True,True
TX,BASTROP,20076,Texas,0.017,84.0,84,True,True
TX,BASTROP,20077,Texas,0.0181,84.0,84,True,True
TX,BASTROP,20078,Texas,0.0176,84.0,84,True,True
TX,BASTROP,20079,Texas,0.0152,84.0,84,True,True
TX,BASTROP,20081,Texas,0.0169,84.0,84,True,True
TX,BASTROP,20082,Texas,0.0158,84.0,84,True,True
TX,BASTROP,20083,Texas,0.018,84.0,84,True,True
TX,BASTROP,20084,Texas,0.0148,84.0,84,True,True
TX,BASTROP,20085,Texas,0.0186,84.0,84,True,True
TX,BASTROP,20086,Texas,0.0153,84.0,84,True,True
TX,BASTROP,20087,Texas,0.0167,84.0,84,True,True
TX,BASTROP,20088,Texas,0.0157,84.0,84,True,True
TX,BASTROP,20089,Texas,0.0183,84.0,84,True,True
TX,BASTROP,20091,Texas,0.017,84.0,84,True,True
TX,BASTROP,20092,Texas,0.0153,84.0,84,True,True
TX,BASTROP,20093,Texas,0.0171,84.0,84,True,True
TX,BASTROP,20094,Texas,0.0164,84.0,84,True,True
TX,BASTROP,20095,Texas,0.0164,84.0,84,True,True
TX,BASTROP,20096,Texas,0.0159,84.0,84,True,True
TX,BASTROP,20097,Texas,0.0159,84.0,84,True,True
TX,BASTROP,20098,Texas,0.0163,84.0,84,True,True
TX,BASTROP,20099,Texas,0.0167,84.0,84,True,True
TX,BASTROP,20101,Texas,0.0158,84.0,84,True,True
TX,BASTROP,20102,Texas,0.0161,84.0,84,True,True
TX,BASTROP,20103,Texas,0.0165,84.0,84,True,True
TX,BASTROP,20104,Texas,0.0178,84.0,84,True,True
TX,BASTROP,20105,Texas,0.0166,84.0,84,True,True
TX,BASTROP,20106,Texas,0.0203,84.0,84,True,True
TX,BASTROP,20107,Texas,0.0222,84.0,84,True,True
TX,BASTROP,20108,Texas,0.02,84.0,84,True,True
TX,BASTROP,20109,Texas,0.0189,84.0,84,True,True
TX,BASTROP,20111,Texas,0.0238,84.0,84,True,True
TX,BASTROP,20112,Texas,0.0152,84.0,84,True,True
TX,BASTROP,20113,Texas,0.0209,84.0,84,True,True
TX,BASTROP,20114,Texas,0.0177,84.0,84,True,True
TX,BASTROP,20115,Texas,0.0194,84.0,84,True,True
TX,BASTROP,20116,Texas,0.0224,84.0,84,True,True
TX,BASTROP,20117,Texas,0.02,84.0,84,True,True
TX,BASTROP,20118,Texas,0.0243,84.0,84,True,True
TX,BASTROP,20119,Texas,0.0186,84.0,84,True,True
TX,BASTROP,20121,Texas,0.0203,84.0,84,True,True
TX,BASTROP,20122,Texas,0.0218,84.0,84,True,True
TX,BASTROP,20123,Texas,0.0208,84.0,84,True,True
TX,BASTROP,20124,Texas,0.0217,84.0,84,True,True
TX,BASTROP,20125,Texas,0.0192,84.0,84,True,True
TX,BASTROP,20126,Texas,0.0213,84.0,84,True,True
TX,BASTROP,20127,Texas,0.0208,84.0,84,True,True
TX,BASTROP,20128,Texas,0.0215,84.0,84,True,True
TX,BASTROP,20129,Texas,0.0194,84.0,84,True,True
TX,BASTROP,200610,Texas,0.0185,84.0,84,True,False
TX,BASTROP,200611,Texas,0.0172,84.0,84,True,False
TX,BASTROP,200612,Texas,0.0176,84.0,84,True,False
TX,BASTROP,200710,Texas,0.0187,84.0,84,True,True
TX,BASTROP,200711,Texas,0.0183,84.0,84,True,True
TX,BASTROP,200712,Texas,0.0178,84.0,84,True,True
TX,BASTROP,200810,Texas,0.0192,84.0,84,True,True
TX,BASTROP,200811,Texas,0.0146,84.0,84,True,True
TX,BASTROP,200812,Texas,0.018,84.0,84,True,True
TX,BASTROP,200910,Texas,0.0169,84.0,84,True,True
TX,BASTROP,200911,Texas,0.0165,84.0,84,True,True
TX,BASTROP,200912,Texas,0.0178,84.0,84,True,True
TX,BASTROP,201010,Texas,0.019,84.0,84,True,True
TX,BASTROP,201011,Texas,0.0213,84.0,84,True,True
TX,BASTROP,201012,Texas,0.0179,84.0,84,True,True
TX,BASTROP,201110,Texas,0.0207,84.0,84,True,True
TX,BASTROP,201111,Texas,0.019,84.0,84,True,True
TX,BASTROP,201112,Texas,0.0209,84.0,84,True,True
TX,BASTROP,201210,Texas,0.0206,84.0,84,True,True
TX,BASTROP,201211,Texas,0.0229,84.0,84,True,True
TX,BASTROP,201212,Texas,0.019,84.0,84,True,True
TX,BAYLOR,20061,Texas,0.018,84.0,84,True,False
TX,BAYLOR,20062,Texas,0.0126,84.0,84,True,False
TX,BAYLOR,20063,Texas,0.0136,84.0,84,True,False
TX,BAYLOR,20064,Texas,0.0266,84.0,84,True,False
TX,BAYLOR,20065,Texas,0.0234,84.0,84,True,False
TX,BAYLOR,20066,Texas,0.0202,84.0,84,True,False
TX,BAYLOR,20067,Texas,0.0164,84.0,84,True,False
TX,BAYLOR,20068,Texas,0.0253,84.0,84,True,False
TX,BAYLOR,20069,Texas,0.0353,84.0,84,True,False
TX,BAYLOR,20071,Texas,0.0235,84.0,84,True,True
TX,BAYLOR,20072,Texas,0.0105,84.0,84,True,True
TX,BAYLOR,20073,Texas,0.0313,84.0,84,True,True
TX,BAYLOR,20074,Texas,0.0273,84.0,84,True,True
TX,BAYLOR,20075,Texas,0.0185,84.0,84,True,True
TX,BAYLOR,20076,Texas,0.0135,84.0,84,True,True
TX,BAYLOR,20077,Texas,0.023,84.0,84,True,True
TX,BAYLOR,20078,Texas,0.012,84.0,84,True,True
TX,BAYLOR,20079,Texas,0.0159,84.0,84,True,True
TX,BAYLOR,20081,Texas,0.0133,84.0,84,True,True
TX,BAYLOR,20082,Texas,0.02,84.0,84,True,True
TX,BAYLOR,20083,Texas,0.0162,84.0,84,True,True
TX,BAYLOR,20084,Texas,0.0199,84.0,84,True,True
TX,BAYLOR,20085,Texas,0.0126,84.0,84,True,True
TX,BAYLOR,20086,Texas,0.0216,84.0,84,True,True
TX,BAYLOR,20087,Texas,0.0137,84.0,84,True,True
TX,BAYLOR,20088,Texas,0.0251,84.0,84,True,True
TX,BAYLOR,20089,Texas,0.0143,84.0,84,True,True
TX,BAYLOR,20091,Texas,0.0152,84.0,84,True,True
TX,BAYLOR,20092,Texas,0.0115,84.0,84,True,True
TX,BAYLOR,20093,Texas,0.0182,84.0,84,True,True
TX,BAYLOR,20094,Texas,0.018,84.0,84,True,True
TX,BAYLOR,20095,Texas,0.0163,84.0,84,True,True
TX,BAYLOR,20096,Texas,0.0246,84.0,84,True,True
TX,BAYLOR,20097,Texas,0.0181,84.0,84,True,True
TX,BAYLOR,20098,Texas,0.017,84.0,84,True,True
TX,BAYLOR,20099,Texas,0.0179,84.0,84,True,True
TX,BAYLOR,20101,Texas,0.0152,84.0,84,True,True
TX,BAYLOR,20102,Texas,0.018,84.0,84,True,True
TX,BAYLOR,20103,Texas,0.022,84.0,84,True,True
TX,BAYLOR,20104,Texas,0.0173,84.0,84,True,True
TX,BAYLOR,20105,Texas,0.0167,84.0,84,True,True
TX,BAYLOR,20106,Texas,0.0134,84.0,84,True,True
TX,BAYLOR,20107,Texas,0.0203,84.0,84,True,True
TX,BAYLOR,20108,Texas,0.0133,84.0,84,True,True
TX,BAYLOR,20109,Texas,0.015,84.0,84,True,True
TX,BAYLOR,20111,Texas,0.0184,84.0,84,True,True
TX,BAYLOR,20112,Texas,0.0151,84.0,84,True,True
TX,BAYLOR,20113,Texas,0.0228,84.0,84,True,True
TX,BAYLOR,20114,Texas,0.0283,84.0,84,True,True
TX,BAYLOR,20115,Texas,0.0158,84.0,84,True,True
TX,BAYLOR,20116,Texas,0.0186,84.0,84,True,True
TX,BAYLOR,20117,Texas,0.0193,84.0,84,True,True
TX,BAYLOR,20118,Texas,0.0229,84.0,84,True,True
TX,BAYLOR,20119,Texas,0.0258,84.0,84,True,True
TX,BAYLOR,20121,Texas,0.0258,84.0,84,True,True
TX,BAYLOR,20122,Texas,0.019,84.0,84,True,True
TX,BAYLOR,20123,Texas,0.0258,84.0,84,True,True
TX,BAYLOR,20124,Texas,0.0298,84.0,84,True,True
TX,BAYLOR,20125,Texas,0.0253,84.0,84,True,True
TX,BAYLOR,20126,Texas,0.0234,84.0,84,True,True
TX,BAYLOR,20127,Texas,0.0251,84.0,84,True,True
TX,BAYLOR,20128,Texas,0.0274,84.0,84,True,True
TX,BAYLOR,20129,Texas,0.0217,84.0,84,True,True
TX,BAYLOR,200610,Texas,0.0313,84.0,84,True,False
TX,BAYLOR,200611,Texas,0.0272,84.0,84,True,False
TX,BAYLOR,200612,Texas,0.0237,84.0,84,True,False
TX,BAYLOR,200710,Texas,0.0273,84.0,84,True,True
TX,BAYLOR,200711,Texas,0.022,84.0,84,True,True
TX,BAYLOR,200712,Texas,0.032,84.0,84,True,True
TX,BAYLOR,200810,Texas,0.0141,84.0,84,True,True
TX,BAYLOR,200811,Texas,0.0172,84.0,84,True,True
TX,BAYLOR,200812,Texas,0.0172,84.0,84,True,True
TX,BAYLOR,200910,Texas,0.022,84.0,84,True,True
TX,BAYLOR,200911,Texas,0.0165,84.0,84,True,True
TX,BAYLOR,200912,Texas,0.0186,84.0,84,True,True
TX,BAYLOR,201010,Texas,0.0182,84.0,84,True,True
TX,BAYLOR,201011,Texas,0.0163,84.0,84,True,True
TX,BAYLOR,201012,Texas,0.0136,84.0,84,True,True
TX,BAYLOR,201110,Texas,0.0218,84.0,84,True,True
TX,BAYLOR,201111,Texas,0.0213,84.0,84,True,True
TX,BAYLOR,201112,Texas,0.0226,84.0,84,True,True
TX,BAYLOR,201210,Texas,0.0238,84.0,84,True,True
TX,BAYLOR,201211,Texas,0.0237,84.0,84,True,True
TX,BAYLOR,201212,Texas,0.0218,84.0,84,True,True
TX,BEE,20061,Texas,0.0092,84.0,84,True,False
TX,BEE,20062,Texas,0.0056,84.0,84,True,False
TX,BEE,20063,Texas,0.0104,84.0,84,True,False
TX,BEE,20064,Texas,0.0057,84.0,84,True,False
TX,BEE,20065,Texas,0.0084,84.0,84,True,False
TX,BEE,20066,Texas,0.008,84.0,84,True,False
TX,BEE,20067,Texas,0.0063,84.0,84,True,False
TX,BEE,20068,Texas,0.0077,84.0,84,True,False
TX,BEE,20069,Texas,0.0107,84.0,84,True,False
TX,BEE,20071,Texas,0.0114,84.0,84,True,True
TX,BEE,20072,Texas,0.0081,84.0,84,True,True
TX,BEE,20073,Texas,0.0095,84.0,84,True,True
TX,BEE,20074,Texas,0.0091,84.0,84,True,True
TX,BEE,20075,Texas,0.0158,84.0,84,True,True
TX,BEE,20076,Texas,0.0103,84.0,84,True,True
TX,BEE,20077,Texas,0.0109,84.0,84,True,True
TX,BEE,20078,Texas,0.0107,84.0,84,True,True
TX,BEE,20079,Texas,0.01,84.0,84,True,True
TX,BEE,20081,Texas,0.0118,84.0,84,True,True
TX,BEE,20082,Texas,0.0104,84.0,84,True,True
TX,BEE,20083,Texas,0.0103,84.0,84,True,True
TX,BEE,20084,Texas,0.0123,84.0,84,True,True
TX,BEE,20085,Texas,0.0103,84.0,84,True,True
TX,BEE,20086,Texas,0.0099,84.0,84,True,True
TX,BEE,20087,Texas,0.0131,84.0,84,True,True
TX,BEE,20088,Texas,0.0114,84.0,84,True,True
TX,BEE,20089,Texas,0.0128,84.0,84,True,True
TX,BEE,20091,Texas,0.0139,84.0,84,True,True
TX,BEE,20092,Texas,0.0118,84.0,84,True,True
TX,BEE,20093,Texas,0.0141,84.0,84,True,True
TX,BEE,20094,Texas,0.013,84.0,84,True,True
TX,BEE,20095,Texas,0.0113,84.0,84,True,True
TX,BEE,20096,Texas,0.0129,84.0,84,True,True
TX,BEE,20097,Texas,0.0159,84.0,84,True,True
TX,BEE,20098,Texas,0.0126,84.0,84,True,True
TX,BEE,20099,Texas,0.0138,84.0,84,True,True
TX,BEE,20101,Texas,0.0134,84.0,84,True,True
TX,BEE,20102,Texas,0.0136,84.0,84,True,True
TX,BEE,20103,Texas,0.0143,84.0,84,True,True
TX,BEE,20104,Texas,0.0148,84.0,84,True,True
TX,BEE,20105,Texas,0.0166,84.0,84,True,True
TX,BEE,20106,Texas,0.0149,84.0,84,True,True
TX,BEE,20107,Texas,0.0146,84.0,84,True,True
TX,BEE,20108,Texas,0.0154,84.0,84,True,True
TX,BEE,20109,Texas,0.0171,84.0,84,True,True
TX,BEE,20111,Texas,0.0136,84.0,84,True,True
TX,BEE,20112,Texas,0.0139,84.0,84,True,True
TX,BEE,20113,Texas,0.0175,84.0,84,True,True
TX,BEE,20114,Texas,0.0161,84.0,84,True,True
TX,BEE,20115,Texas,0.0141,84.0,84,True,True
TX,BEE,20116,Texas,0.016,84.0,84,True,True
TX,BEE,20117,Texas,0.0154,84.0,84,True,True
TX,BEE,20118,Texas,0.015,84.0,84,True,True
TX,BEE,20119,Texas,0.0172,84.0,84,True,True
TX,BEE,20121,Texas,0.0161,84.0,84,True,True
TX,BEE,20122,Texas,0.0158,84.0,84,True,True
TX,BEE,20123,Texas,0.0179,84.0,84,True,True
TX,BEE,20124,Texas,0.0161,84.0,84,True,True
TX,BEE,20125,Texas,0.0151,84.0,84,True,True
TX,BEE,20126,Texas,0.0152,84.0,84,True,True
TX,BEE,20127,Texas,0.0174,84.0,84,True,True
TX,BEE,20128,Texas,0.0187,84.0,84,True,True
TX,BEE,20129,Texas,0.0164,84.0,84,True,True
TX,BEE,200610,Texas,0.0105,84.0,84,True,False
TX,BEE,200611,Texas,0.0097,84.0,84,True,False
TX,BEE,200612,Texas,0.0078,84.0,84,True,False
TX,BEE,200710,Texas,0.0126,84.0,84,True,True
TX,BEE,200711,Texas,0.0102,84.0,84,True,True
TX,BEE,200712,Texas,0.0093,84.0,84,True,True
TX,BEE,200810,Texas,0.0118,84.0,84,True,True
TX,BEE,200811,Texas,0.011,84.0,84,True,True
TX,BEE,200812,Texas,0.0132,84.0,84,True,True
TX,BEE,200910,Texas,0.0148,84.0,84,True,True
TX,BEE,200911,Texas,0.013,84.0,84,True,True
TX,BEE,200912,Texas,0.0158,84.0,84,True,True
TX,BEE,201010,Texas,0.0162,84.0,84,True,True
TX,BEE,201011,Texas,0.0166,84.0,84,True,True
TX,BEE,201012,Texas,0.0163,84.0,84,True,True
TX,BEE,201110,Texas,0.0133,84.0,84,True,True
TX,BEE,201111,Texas,0.017,84.0,84,True,True
TX,BEE,201112,Texas,0.0142,84.0,84,True,True
TX,BEE,201210,Texas,0.0174,84.0,84,True,True
TX,BEE,201211,Texas,0.0182,84.0,84,True,True
TX,BEE,201212,Texas,0.0167,84.0,84,True,True
TX,BELL,20061,Texas,0.0048,84.0,84,True,False
TX,BELL,20062,Texas,0.0048,84.0,84,True,False
TX,BELL,20063,Texas,0.0058,84.0,84,True,False
TX,BELL,20064,Texas,0.0054,84.0,84,True,False
TX,BELL,20065,Texas,0.0057,84.0,84,True,False
TX,BELL,20066,Texas,0.0071,84.0,84,True,False
TX,BELL,20067,Texas,0.0055,84.0,84,True,False
TX,BELL,20068,Texas,0.0066,84.0,84,True,False
TX,BELL,20069,Texas,0.0079,84.0,84,True,False
TX,BELL,20071,Texas,0.0082,84.0,84,True,True
TX,BELL,20072,Texas,0.0074,84.0,84,True,True
TX,BELL,20073,Texas,0.0082,84.0,84,True,True
TX,BELL,20074,Texas,0.0081,84.0,84,True,True
TX,BELL,20075,Texas,0.0088,84.0,84,True,True
